mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
498.0-500.0 kDa	498.0	500.0	1	0	0	0				trol	0.05	routine	499.0	2.3238243743536517	1.2165010395585691	0.8419437340153453	0.0	0.0	0.0	0.21048593350383632	21.048593350383634
504.0-506.0 kDa	504.0	506.0	2	0	0	0				Dnah3, Cht6	0.1	routine	505.0	1.9734392940552428	0.9807121404560031	0.8292583120204604	0.0	0.0	0.0	0.2073145780051151	20.73145780051151
514.0-516.0 kDa	514.0	516.0	1	0	0	0				Dhc93AB	0.05	routine	515.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
522.0-524.0 kDa	522.0	524.0	1	0	0	0				kug	0.05	routine	523.0	1.507519711673718	0.5921768663031369	0.810537084398977	0.0	0.0	0.12306678460727156	0.2500026921523758	25.00026921523758
524.0-526.0 kDa	524.0	526.0	1	0	0	1	Actin_tubulin			Mical [Actin_tubulin]	0.8	routine	525.0	1.8753190597211566	0.9071360711913907	0.8244501278772378	0.0	0.0	0.998897861144845	0.31795463723246736	31.795463723246737
528.0-530.0 kDa	528.0	530.0	1	0	0	1	Ubiquitin_proteasome			HERC2 [Ubiquitin_proteasome]	0.8	routine	529.0	3.8907010715364456	1.9600301401208928	0.8689514066496163	0.0	0.0	0.6088870036923166	0.29898127271503566	29.898127271503565
530.0-532.0 kDa	530.0	532.0	3	0	0	0				mgl, Dhc64C, LRP1	0.15	routine	531.0	3.957345283751243	1.984532947904328	0.8702813299232737	0.0	0.0	0.6045786567018859	0.29914927984923945	29.914927984923946
540.0-542.0 kDa	540.0	542.0	1	0	0	0				Dhc1	0.05	routine	541.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
550.0-552.0 kDa	550.0	552.0	1	0	0	1	Ubiquitin_proteasome			Bruce [Ubiquitin_proteasome]	0.8	routine	551.0	1.218427293665951	0.2850201647279621	0.8004092071611253	0.0	0.0	0.7850445251751531	0.29204309126396555	29.204309126396556
552.0-554.0 kDa	552.0	554.0	1	0	0	0				Dmel\CG3339	0.05	routine	553.0	1.142125839510365	0.19172161570574353	0.7963171355498722	0.0	0.0	0.026424605329758304	0.22687533651904698	22.687533651904698
556.0-558.0 kDa	556.0	558.0	1	0	0	1	Ubiquitin_proteasome			HUWE1 [Ubiquitin_proteasome]	0.8	routine	557.0	1.0201615110269244	0.02879757642379415	0.788849104859335	0.0	0.0	0.8209900897884455	0.29162017095167586	29.162017095167585
564.0-566.0 kDa	564.0	566.0	2	0	0	1	Ubiquitin_proteasome			ft, hiw [Ubiquitin_proteasome]	0.85	routine	565.0	1.992202018547592	0.9943639508091201	0.831611253196931	0.0	0.0	0.8195842912808794	0.30214623435186433	30.214623435186432
572.0-574.0 kDa	572.0	574.0	1	0	0	0				tweek	0.05	routine	573.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
580.0-582.0 kDa	580.0	582.0	3	0	0	0				CG3950, RyR, Dhc98D	0.15	routine	581.0	2.969435809645311	1.5701888461953057	0.8562659846547315	0.0	0.0	0.0	0.21406649616368287	21.406649616368288
590.0-592.0 kDa	590.0	592.0	1	0	0	0				poe	0.05	routine	591.0	2.180725509298344	1.1248081875412876	0.8386700767263428	0.0	0.0	0.0	0.2096675191815857	20.966751918158568
592.0-594.0 kDa	592.0	594.0	2	0	0	0				futsch, kis	0.1	routine	593.0	2.293010115876852	1.197242719547218	0.8412276214833759	0.0	0.0	0.0	0.21030690537084398	21.0306905370844
598.0-600.0 kDa	598.0	600.0	1	0	0	0				spen	0.05	routine	599.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
630.0-632.0 kDa	630.0	632.0	1	0	0	0				Dmel\CG13185	0.05	routine	631.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
922.0-924.0 kDa	922.0	924.0	1	0	0	0				Strn-Mlck	0.05	routine	923.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
988.0-990.0 kDa	988.0	990.0	1	0	0	0				shot	0.05	routine	989.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
1000.0-1002.0 kDa	1000.0	1002.0	1	0	0	0				bt	0.05	routine	1001.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
1404.0-1406.0 kDa	1404.0	1406.0	1	0	0	0				Msp300	0.05	routine	1405.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
1488.0-1490.0 kDa	1488.0	1490.0	1	0	0	0				Ank2	0.05	routine	1489.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
1768.0-1770.0 kDa	1768.0	1770.0	1	0	0	0				Muc14A	0.05	routine	1769.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
2064.0-2066.0 kDa	2064.0	2066.0	1	0	0	0				sls	0.05	routine	2065.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
2442.0-2444.0 kDa	2442.0	2444.0	1	0	0	0				dpy	0.05	routine	2443.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
