mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
7.5	284	190.0953994615435	5.724273136898162	8.25838046729689	306.2106111390125	0.003265726149333288	0.9785677618069816	0.021432238193018427	0.0	0.015930753806407155	11.516650796233824	11.51559033180286	0.0	0.09832841691248771	0.7726692209450831	0.46239134991613806	0.5376086500838619	46.23913499161381	53.76086500838619	high
7.75	311	200.65387925512974	5.801537459124418	8.369849321810356	330.8077725598025	0.0030229035801122924	0.978952772073922	0.02104722792607805	0.0	0.03170051930871763	12.497437624374419	12.494844844917763	0.0	0.12389380530973451	0.780970625798212	0.4709543007954671	0.5290456992045329	47.09543007954671	52.90456992045329	high
8.0	355	211.22481859972424	5.874959831410551	8.475775414197862	356.0103599495726	0.002808907022092407	0.979273613963039	0.020726386036960975	0.0	0.05925882314258162	13.765798910135425	13.759843774706592	0.0	0.14749262536873156	0.789272030651341	0.4790095674957779	0.5209904325042221	47.90095674957779	52.099043250422206	high
8.25	380	222.38255377866145	5.942344871072097	8.572991476747681	380.82687330156955	0.002625865111173809	0.9796586242299795	0.020341375770020487	0.0	0.1046359399535379	15.290190546187347	15.277341399036096	0.0	0.1710914454277286	0.8084291187739464	0.4897947971079136	0.5102052028920864	48.97947971079136	51.02052028920864	high
8.5	402	234.59416837611093	6.001252951456852	8.657977872187056	403.93458698845666	0.0024756483653839163	0.9828670431211499	0.01713295687885008	0.0	0.17312970017994056	17.01688655945417	16.99084220735745	0.0	0.19567354965585054	0.8218390804597702	0.5000949183091927	0.4999050816908073	50.00949183091927	49.99050816908073	high
8.75	413	248.05665177053237	6.049665583847441	8.727822536853338	423.97122350952594	0.002358650645490169	0.9834445585215605	0.01655544147843946	0.0	0.26953372267930636	18.883489050374777	18.833897303333682	0.0	0.2222222222222222	0.834610472541507	0.5100693133213224	0.48993068667867756	51.00693133213225	48.99306866786775	high
9.0	424	262.61419049326344	6.088027782462811	8.783167490553332	440.551690019156	0.0022698812027177064	0.9836370636550308	0.016362936344969214	0.0	0.39515973249741293	20.817847045723298	20.72913923665108	0.0	0.2536873156342183	0.8505747126436781	0.5219747729832318	0.4780252270167682	52.19747729832318	47.80252270167682	high
9.25	439	277.73542750070635	6.119192120350201	8.828128126276056	454.49736696762426	0.0022002327685019	0.983829568788501	0.01617043121149897	0.0	0.5468335944807655	22.74989044785999	22.60082709246188	0.0	0.2861356932153392	0.8575989782886334	0.5318910600731184	0.46810893992688163	53.189106007311835	46.810893992688165	high
9.5	453	292.6019568819177	6.147073619840832	8.868352627323738	467.34774654292295	0.002139734292926897	0.9840220739219713	0.015977926078028726	0.0	0.714839918237842	24.61289089225457	24.377582981605556	0.0	0.3176007866273353	0.8684546615581098	0.5425193805268541	0.4574806194731459	54.25193805268541	45.74806194731459	high
9.75	468	306.33848955792087	6.175812336853603	8.909813831839575	480.97357783144656	0.002079116288484442	0.9844070841889117	0.015592915811088348	0.0006457834165514089	0.8860281561959605	26.35693246409492	26.007986035885974	0.0166270783847981	0.3647984267453294	0.8690932311621967	0.558731455120309	0.441268544879691	55.873145512030895	44.126854487969105	high
