mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
182.0-184.0 kDa	182.0	184.0	50	0	2	0			PIK3C2B, RB1CC1	COL11A1, ALS2, HEG1, SYNM, EIF4G1, SHANK3, CLTCL1, SAMD9L, ADGB, EIF2AK4, KIF21A, THOC2, ERCC6L2, HECW1, SCRIB, EIF4G3, RB1CC1, CAMTA1	5.5	routine	183.0	118.99163638178003	6.894716363521646	0.9543762833675564	0.0	1.7764173020118945	0.8513672278812381	0.40968995352660426	40.96899535266043
184.0-186.0 kDa	184.0	186.0	58	0	0	2	Lamin family; MAPK cascade			THOC2, ZCCHC11, PLCH1, SHANK3, LAMB2 [Lamin family], MYO15L, VTG3, KIF14, ARID2, RAPGEF6, SHANK3, USP6, CAMTA1, KIF21A, CAMTA1, THSD7A, CCDC162, POLR1A	4.4	routine	185.0	101.64958363663733	6.667460495595947	0.950526180698152	0.0	0.5999803327786041	2.4498783601772853	0.4309107329917969	43.09107329917969
186.0-188.0 kDa	186.0	188.0	37	0	0	0				, MON2, MBD5, , , LTBP2, NES, ABCA5, NRCAM, PCDHGC5, BCOR, COL11A1, PCF11, , PLCH1, THSD7A, THSD7A, 	1.85	routine	187.0	93.50423041673	6.54695973329054	0.9478311088295688	0.0	0.007968318496703864	1.1922291206715412	0.34765884883739784	34.76588488373979
188.0-190.0 kDa	188.0	190.0	49	0	0	3	Actin family; Histone family; Lamin family			CFAP74, LOC101747860, PRDM2, EPRS, CACNA1I, FRMPD3, ARID2, MARF1, KIDINS220 [Actin family], PHRF1, CFAP43, AIM1, CLTC, BCOR, ZC3H13, VTG2, SIPA1L2, ARAP2	4.7	routine	189.0	85.68992591434505	6.42105369960188	0.9455852156057495	0.0	0.062593194690335	2.7697992719609843	0.4062434556216855	40.62434556216855
190.0-192.0 kDa	190.0	192.0	33	0	2	2	Actin family; Lamin family		PIK3C2A	SHPRH, CDC42BPA, ITSN1, CLTCL1, FOCAD, COL11A1, TMEM131L, FAM208A, PLCH1, IQGAP2, PCDH15, SIPA1L2, ADAMTSL1, SLX4, ARFGEF2, NRAP, EIF4G3, NRAP	6.15	routine	191.0	87.3888910785222	6.449377990121827	0.9462268993839835	0.0	1.6139369172398985	3.069946794043539	0.4747185973784268	47.47185973784268
192.0-194.0 kDa	192.0	194.0	50	0	0	3	Actin family; Lamin family; p53 pathway			COL14A1, USP54, ARHGEF28, FMN2, CDC42BPB, RICTOR, TIAM2, SCRIB, CLTC, KDM5A, BCOR, CCDC162, KIDINS220 [Actin family], MYO3A, FAM208A, DOCK2B, LOC101748153 [Lamin family], ANK1	4.75	routine	193.0	101.36712024484282	6.663445960932191	0.9502695071868583	0.0	0.8071664747456592	4.4792094496103685	0.45937279134832204	45.9372791348322
194.0-196.0 kDa	194.0	196.0	63	0	0	3	Actin family; Lamin family; p53 pathway			CHD5, CDC42BPB, ADAMTSL3, PATJ, NUP98, RICTOR, SHROOM2, , ARHGEF5, , CFAP43, LRP4, ARAP3, NALCN, KDM3B, FRMPD4, QSER1, NUP188	5.4	routine	195.0	109.17396003854368	6.7704849782376915	0.951937885010267	0.0	0.007821120625590946	4.848530473665868	0.4111852608746762	41.11852608746762
196.0-198.0 kDa	196.0	198.0	48	0	0	3	Actin family; Lamin family; Tubulin family			CEP152, TRPM3, LOC101747860, DOCK2B, SHROOM2, GCC2, ADAMTSL3, VIRMA, DOCK2B, NRAP, KIDINS220 [Actin family], CHD1W, PLXNA2, UNC13A, LAMB1 [Lamin family], PEAK1, AIM1, TNRC6A	4.65	routine	197.0	105.72240348367716	6.7241373183398565	0.9514887063655031	0.0	0.0	8.373061203438093	0.40716151669289863	40.716151669289864
198.0-200.0 kDa	198.0	200.0	46	0	0	4	Actin family; Lamin family; Tubulin family; p53 pathway			TRPM3, TNRC6C, NALCN, CHD5, LOC101749352, NUP188, LOC101748153 [Lamin family], LAMA4 [Lamin family], LOC421441, ADAMTSL3, NUP210L [p53 pathway], PATJ, THADA, KALRN, ITSN2, ADAMTSL3, KIDINS220 [Actin family], ADAMTSL3	5.3	routine	199.0	104.32604385655644	6.704955545642203	0.9511036960985626	0.0	0.0	6.607269430533739	0.4000855686946914	40.00855686946914
200.0-202.0 kDa	200.0	202.0	54	0	0	2	Actin family; p53 pathway			UBR2, TJP1, CACNA1I, EPB41L1, NALCN, ADAMTS7, ADAMTSL1, PCSK5, PPL, UNC13A, CHD1W, FOCAD, ARID2, NRCAM, TANC1, KIF1A, VWDE, UBR1	4.2	routine	201.0	100.21176372727966	6.646908064324218	0.9495636550308009	0.0	0.04628137315910115	4.193649922448093	0.41907055278759303	41.9070552787593
202.0-204.0 kDa	202.0	204.0	47	0	1	1	Lamin family		RBBP6	CDC42BPA, KIAA1549, TSC2, ARHGEF5, TANC1, LAMB4 [Lamin family], MAST2, LOC416924, CHD5, KIAA1671, LAMA4 [Lamin family], KIAA1549, TMEM131, COL14A1, TMEM131, EXPH5, IFT172, KNDC1	4.6	routine	203.0	100.17736423706454	6.646412748286526	0.949435318275154	0.0	0.9995145932565607	2.807315006035666	0.4544434319376549	45.44434319376549
204.0-206.0 kDa	204.0	206.0	46	0	1	2	Actin family; p53 pathway		TP53BP1	MAST2, PLXNA2, MAST2, SHANK2, KIF26A, PRG4, GSE1, ECPAS, PPL, UBR3, ZNF236, EXPH5, TSC2, KIF1B, KNDC1, LARP4B, VTG2, TANC1	5.3	routine	205.0	91.90254689472117	6.522032938354547	0.9474460985626283	0.0	1.308539322442695	2.4686145620221436	0.45887054889333617	45.88705488933362
206.0-208.0 kDa	206.0	208.0	37	0	0	1	Actin family			BTAF1, , VTG2, PHIP [Actin family], LOC101747860, LOC424300, CPAMD8, MTCL1, KIF26B, PSME4, PATJ, RAI1, PATJ, CACNA1S, CDC42BPA, ARID1A, ZNF106, AK9	2.6	routine	207.0	92.39427824727849	6.52973160670327	0.9475102669404517	0.0	0.16965922704929298	2.654458826590052	0.4146621127024	41.46621127024
208.0-210.0 kDa	208.0	210.0	55	0	0	2	Histone family; p53 pathway			ARHGAP21 [p53 pathway], NUP214 [p53 pathway], PCSK5, TAF1, MAST2, TCF20, SCRIB, GBF1, ARFGEF1, ITGB4, CHD1, UBR3, GBF1, KAT6A [Histone family], TCF20, TNRC6A, ANK3, PLXND1	4.25	routine	209.0	110.50713189388205	6.787995670847621	0.9523870636550308	0.0	0.0005177676606227689	2.297224035712622	0.3718226542386308	37.18226542386308
210.0-212.0 kDa	210.0	212.0	65	0	0	2	Histone family; p53 pathway			KIF26A, MTCL1, SCN9A, SCN8A, MAST2, KIF26A, PLXNA2, VWA8, FER1L6, UBR3, SVIL, LOC421255, ZNF236, LMO7, Mylk, RESF1, SBF2, ANK3	4.75	routine	211.0	120.96454172143378	6.918440402733235	0.9552104722792608	0.0	0.0	2.293902480960451	0.3704016028413888	37.04016028413888
212.0-214.0 kDa	212.0	214.0	47	0	0	2	Actin family; p53 pathway			KIAA1217, PSME4, LRP4, ANK2, ZNF236, NUP214 [p53 pathway], AGRN, SHROOM3, THADA, NAV1, MYO5A, PLXNA4, MAP2, WDR81, CCDC88A, KIF26B, MYO5A, KIF26A	3.85	routine	213.0	113.57122635866261	6.827453559408076	0.9529645790554415	0.0	0.0	2.23916007692139	0.3678096726826421	36.780967268264206
214.0-216.0 kDa	214.0	216.0	57	0	0	1	p53 pathway			SBF2, TNC, SCN8A, PTPRD, MYH9, MAST2, ADAMTS20, ANK3, MPDZ, SHROOM3, DOCK2, MYO16, OTOF, WDR81, PLXND1, ANK1, DOCK1, SDK1	3.6	routine	215.0	99.33304027202742	6.634201763378089	0.949114476386037	0.0	0.06940912347121006	1.6474343791247372	0.3780975700271353	37.80975700271353
216.0-218.0 kDa	216.0	218.0	29	0	1	1	Actin family		RBBP6	ARID1A, RLF, GREB1L, CCDC88A, NCOA6, Xirp1 [Actin family], THADA, ANAPC1, RALGAPA2, KIF16B, KIF13A, SCN1A, SHROOM3, AKAP12, KIF20B, DENND4C, AKAP12, KNDC1	3.7	routine	217.0	86.64316431391153	6.437014027776178	0.9460343942505134	0.0	1.0286219887300185	1.305201107554204	0.4125091625784208	41.25091625784208
218.0-220.0 kDa	218.0	220.0	41	0	1	1	Cell-cycle CDK/cyclin		CDK5RAP2	TANC2, MYLK, DOCK4, LCT, CHD4, MYO5A, SBF1, CHD4, CCDC88A, NAV1, MALRD1, KIF26A, SBF1, LOC421441, TNC, DICER1, DICER1, SBF1	4.3	routine	219.0	71.32899995183098	6.156416841690695	0.9428259753593429	0.0	3.2484588781655632	2.521571139936722	0.49130209451665463	49.130209451665465
220.0-222.0 kDa	220.0	222.0	37	0	6	3	Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; p53 pathway		CASP8AP2, CDK5RAP2, RBBP6	RBBP6, ANK3, CASP8AP2 [Apoptosis caspase/BCL], ANKRD12, GREB1L, AGRN, HELZ, CASP8AP2 [Apoptosis caspase/BCL], CDK5RAP2 [Cell-cycle CDK/cyclin], NCKAP5, PHF3, MYO7L2, MYH9, TET2, LOC395944, CDK5RAP2 [Cell-cycle CDK/cyclin], RALGAPA2, PRR14L	13.1	elevated	221.0	78.7167621903532	6.298598975269956	0.9437243326488707	0.0	5.265969341162601	5.95316505874335	0.5429395433991042	54.29395433991042
222.0-224.0 kDa	222.0	224.0	44	0	2	3	Cell-cycle CDK/cyclin; Histone family; p53 pathway		CDK5RAP2, RBBP6	DSCAM, ADAMTS9, MYH9, DSCAM, , ARHGAP21 [p53 pathway], TANC2, MYH15, ARHGAP21 [p53 pathway], NIN, ARHGAP21 [p53 pathway], DOCK5, PCM1, KIF13A, ARHGAP33, MYH1F, MYH1F, MYH1B	7.45	routine	223.0	83.99566870232464	6.392243031078944	0.9449435318275154	0.0	2.801757178529216	5.088241518671467	0.5087062721277756	50.87062721277756
224.0-226.0 kDa	224.0	226.0	38	0	2	2	Apoptosis caspase/BCL; Cell-cycle CDK/cyclin		CASP8AP2, CDK5RAP2	FANCM, EML5, MYH15, DSCAM, MYLK, MYH7B, AGRN, LOC395944, DOCK4, HEATR5A, HEATR5B, MYH9, TRIP11, MYH7, , MYH7B, CDK5RAP2 [Cell-cycle CDK/cyclin], SCN2A	6.4	routine	225.0	81.8963782743426	6.355727747471864	0.9444943531827515	0.0	2.5505270652771617	3.2325882263819907	0.49222059901198795	49.2220599011988
226.0-228.0 kDa	226.0	228.0	34	0	1	2	Cell-cycle CDK/cyclin; Histone family		CDK5RAP2	KAT6B [Histone family], MALRD1, DOCK7, TTC3, TANC2, LOC395944, PLCE1, CKAP5, MYO7L2, PLCE1, ASXL3, MYH9, GTF3C1, MYH9, TSPOAP1, PCNX2, KIF26B, CDK5RAP2 [Cell-cycle CDK/cyclin]	4.7	routine	227.0	71.58032754202141	6.161491240236642	0.9429543121149897	0.0	1.2738875095700495	1.91172164696798	0.43969514881272936	43.969514881272936
228.0-230.0 kDa	228.0	230.0	33	0	0	1	Actin family			MYH11, SCN3A, SCN3A, SCN2A, , NUP205, ARHGAP33, SCN1A, ASXL3, TNC, NCKAP5, TRIP12, NUMA1, SDK1, MYH11, TANC2, MYO5A, MYH7	2.4	routine	229.0	60.89029421533444	5.9281403787935325	0.9404517453798767	0.0	0.1081943210266583	0.8680374310789549	0.3440492025604232	34.404920256042324
230.0-232.0 kDa	230.0	232.0	23	0	0	0				PHF3, EVPL, MYH10, TSPOAP1, DOCK4, SNRNP200, PCNX2, MED12, DLG5, SCN5A, LOC101751678, SORL1, EVPL, IGFN1, DOCK4, DOCK8, SETD1A, MYH10	1.15	routine	231.0	54.83861986604363	5.7771203578814205	0.938911704312115	0.0	0.0	0.652114528589246	0.29817970272777494	29.817970272777494
232.0-234.0 kDa	232.0	234.0	30	0	0	1	Actin family			SCN5A, AGRN, LOXHD1, PHF3, DOCK11, CCDC88A, AGRN, MYH10, MYH10, LOC420486, MYO9B, AGRN, TSPOAP1, CIT [Actin family], ATG2A, PDE4DIP [Actin family], ABCA1, BAZ2B	2.25	routine	233.0	55.542480723160566	5.7955197093339414	0.9393608829568788	0.0	0.0	2.8353946914137387	0.3769722004346512	37.697220043465116
234.0-236.0 kDa	234.0	236.0	25	0	0	1	Actin family			BAZ2B, KIAA0100, MYOF, FREM1, DOCK3, ANK2, CLIP1, ARFGEF3, SPEF2, NAV3, SDK1, MYOF, LOXHD1, CCDC88A, NUMA1, MYO9B, LOC101751678, LOC421441	2.0	routine	235.0	61.157748845267335	5.934463398421574	0.9405159137577002	0.0	0.0010069506832256368	1.7458983988426389	0.3522953630981955	35.22953630981955
236.0-238.0 kDa	236.0	238.0	34	0	0	0				MUC5ACL, DOCK9, SYTL2, BAZ2B, MYO10L, DOCK9, MYOF, PCNX2, CACNA1C, CR1, PTPRB, MYOF, DOCK11, SDK2, ANKRD26, NAV3, TECTA, MYO9B	1.7	routine	237.0	63.00300828838172	5.977348811422351	0.9411575975359343	0.0	0.3470047428927179	0.6228905164351011	0.34575809650750305	34.57580965075031
238.0-240.0 kDa	238.0	240.0	32	0	2	1	Cell-cycle CDK/cyclin		CDK5RAP2	MALRD1, CCDC88A, DYSF, MED12L, , BAZ2B, ASXL3, SPAG17, CDK5RAP2 [Cell-cycle CDK/cyclin], PI4KA, IGFN1, DOCK8, CDK5RAP2 [Cell-cycle CDK/cyclin], CABIN1, SDK2, DOCK7, NIN, SDK2	5.35	routine	239.0	67.69351607293268	6.080945748814566	0.942055954825462	0.0	1.9577342790036867	2.3045677014585095	0.46803344725120477	46.803344725120475
240.0-242.0 kDa	240.0	242.0	34	0	0	2	Actin family; Lamin family			PIKFYVE, DOCK9, ABCA7, NUMA1, MED13, SDK1, DYSF, LOC101751678, MICAL3 [Actin family], DYSF, CACNA1D, KIAA1549L, WNK2, WNK2, SDK2, USF3, MED12, PIKFYVE	3.2	routine	241.0	66.60839451375489	6.057632103417961	0.9417351129363449	0.0	0.2289440398401178	2.3199306932515698	0.41071465809872243	41.071465809872244
242.0-244.0 kDa	242.0	244.0	24	0	0	1	Actin family			MED12, ARFGEF3, ASXL3, DOCK7, CLIP1, CACNA1C, DYSF, RALGAPA1, CACNA1D, DYSF, MED12, ARID1A, FRMPD2, PDE4DIP [Actin family], GTF3C1, , PRRC2B, C2CD3	1.95	routine	243.0	52.677476217042745	5.719114322479193	0.9385266940451745	0.0	0.0004436635984349044	1.6287295198072977	0.34494357424451416	34.494357424451415
244.0-246.0 kDa	244.0	246.0	21	0	0	1	Actin family			CACNA1I, WNK2, ARHGEF4, SDK1, PLXNB3, MICAL3 [Actin family], PDE4DIP [Actin family], PLCE1, CACNA1D, ANKRD17, SVIL, ANKRD17, CABIN1, ARID1B, POLE, GON4L, ARFGEF3, INTS1	1.8	routine	245.0	40.54214905742668	5.341350660069005	0.9352541067761807	0.0	0.0	2.064885948012377	0.3584328160341467	35.84328160341467
246.0-248.0 kDa	246.0	248.0	19	0	0	0				SORL1, FREM1, ARFGEF3, CACNA1I, NAV3, WNK1, ABCA1, CLIP1, ABCA4, PRRC2B, OBSL1, FN1, PRR14L, IGFN1, CACNA1G, EVPL, PTPRB, PLXNB3	0.95	routine	247.0	43.5189415586316	5.443571563546327	0.9371149897330595	0.0	0.0	0.2246084750252609	0.27463407738250345	27.463407738250346
248.0-250.0 kDa	248.0	250.0	20	0	0	0				CACNA1D, SPAG17, CACNA1G, TET1, WNK2, PLXNB3, YLPM1, CACNA1D, PLCE1, IGFN1, ANKRD26, TET1, SDK1, CACNA1D, KNTC1, AKAP6, RTTN, ARHGEF4	1.0	routine	249.0	41.36037180571541	5.370177249588828	0.9357032854209446	0.0	0.0	1.918281582734065	0.35296135435016	35.296135435016005
250.0-252.0 kDa	250.0	252.0	20	0	0	2	Actin family; Heat shock proteins			MICAL3 [Actin family], MICAL3 [Actin family], NAV3, MICAL3 [Actin family], AKAP6, NAV3, MICAL3 [Actin family], NAV2, SDK1, POLE, RIF1, PLCE1, PKDREJ, LOC415414, NAV3, MYO7A, DNAJC13 [Heat shock proteins], ascc3	2.5	routine	251.0	38.65889265231152	5.272728408383256	0.9338424024640657	0.0	0.0	3.9710373612643415	0.38625247878860525	38.62524787886053
252.0-254.0 kDa	252.0	254.0	17	0	0	2	Actin family; Heat shock proteins			CCDC162, CNTRL, NUMA1, C2CD3, ARHGEF4, NAV3, LOC415414, MICAL3 [Actin family], LOC415414, HEATR1, ARHGEF4, MYO7A, LOC101751678, ZNF407, CACNA1E, AHCTF1, DNAJC13 [Heat shock proteins]	2.35	routine	253.0	38.512185196859356	5.2672430794408935	0.9337140657084189	0.0	0.0	3.1469129549544497	0.37962140982812	37.962140982811995
254.0-256.0 kDa	254.0	256.0	14	0	0	2	Actin family; Heat shock proteins			ABCA4, ABCA1, MICAL3 [Actin family], KIAA0100, RIF1, RIF1, ABCA1, DNAJC13 [Heat shock proteins], KNTC1, DNAJC13 [Heat shock proteins], IGFN1, ZNF462, PTPRZ1, SPTB	2.2	routine	255.0	30.56343733940044	4.933734901141777	0.9273613963039015	0.0	0.0	3.612351346809575	0.3814596384160769	38.14596384160769
256.0-258.0 kDa	256.0	258.0	15	0	0	1	Heat shock proteins			SVIL, DNAJC13 [Heat shock proteins], ARHGEF4, EIF4EBP3, C2CD3, CAD, NOTCH2, NOTCH2, CAD, NOTCH2, SEC16A, PTPRZ1, CENPE, DOP1B, ARHGEF4	1.5	routine	257.0	36.22154194774797	5.178776057879446	0.9319173511293635	0.0	0.0	1.0129039456476416	0.3207965966655896	32.07965966655896
258.0-260.0 kDa	258.0	260.0	22	0	0	0				CSPG4, SVIL, NAV2, CADNL, NAV2, NOTCH2, PKDREJ, ABCA2, TTC28, URB1, CACNA1E, PTPRZ1, PTPRVP, TTC28, MYO7A, SPTB, SVIL, GOLGA4	1.1	routine	259.0	42.0113885976478	5.392708566734933	0.9361524640657084	0.0	0.0	0.24526240570879387	0.2760431921585591	27.60431921585591
260.0-262.0 kDa	260.0	262.0	19	0	0	1	Histone family			JMJD1C, APC2, EIF4EBP3, CELSR3, NAV2, EP300 [Histone family], ARHGEF4, POLE, AKAP6, ROS1, ROS1, PCNX1, SPTBN2, CACNA1G, BRWD1, FASN, IGFN1, LOC416696	1.7	routine	261.0	45.05827408338413	5.493720148384579	0.9377566735112937	0.0	0.0	1.117356856930345	0.32758637649965083	32.75863764996508
262.0-264.0 kDa	262.0	264.0	25	0	0	1	Histone family			GOLGA4, ACACA, PTPRVP, CACNA1B, NAV2, LOXHD1, NOTCH2, IGF2R, NOTCH2, ANKRD17, ARHGEF4, SPTB, NBAS, CADNL, ZNF462, ACAC, ANKRD17, CREBBP [Histone family]	2.0	routine	263.0	41.99235804938037	5.39205489879329	0.936088295687885	0.0	0.0	1.6834887025571232	0.3454433937189256	34.544339371892555
264.0-266.0 kDa	264.0	266.0	16	0	0	2	Actin family; Histone family			CREBBP [Histone family], NAV2, MAST4, FAM208B, NAV2, SEC16A, AKAP6, MPRIP [Actin family], MAST4, TLN1, ACACA, GOLGA4, DIDO1, SPTBN1, CACNA1B, MAP1B	2.3	routine	265.0	38.6552609046136	5.272592870343806	0.9337782340862423	0.0	0.0	2.355763120167905	0.3664394823794286	36.64394823794286
266.0-268.0 kDa	266.0	268.0	23	0	0	2	Histone family; Lamin family			NCOR2, MAST4, TTC28, GOLGA4, SEC16A, MAST4, MKI67, ARHGEF4, EP300 [Histone family], CSPG4B [Lamin family], NBAS, NBAS, CNOT1, DOPEY2, ACACA, NBAS, STAB1, TLN2	2.65	routine	267.0	40.43693935830335	5.3376018997519505	0.9351899383983573	0.0	0.0	4.278355646548763	0.38925433739146753	38.925433739146754
268.0-270.0 kDa	268.0	270.0	16	0	0	2	Histone family; Lamin family			URB1, EP300 [Histone family], HIVEP3, IGSF10, MAST4, , TNRC18, MAST4, FLNB [Lamin family], CREBBP [Histone family], JMJD1C, NBAS, CNTRL, PDZD2, ATRX, EIF4EBP3	2.3	routine	269.0	35.963546723045674	5.168463401263357	0.9317890143737166	0.0	0.0	4.233275324520829	0.3880233957254089	38.80233957254089
270.0-272.0 kDa	270.0	272.0	15	0	0	1	Lamin family			TTC28, EIF4EBP3, CSPG4B [Lamin family], PCNX1, JMJD1C, ATRX, LRRK2, CACNA1E, JMJD1C, PDZD2, CACNA1H, TLN2, ACACA, TLN1, TLN1	1.5	routine	271.0	31.593074782195796	4.981536448469588	0.928388090349076	0.0	0.0	1.2893047628504326	0.3305741799476751	33.057417994767505
272.0-274.0 kDa	272.0	274.0	16	0	0	1	Lamin family			PKD1L2, LRRK2, SPTBN1, ANKRD17, PDZD2, CACNA1E, FLNB [Lamin family], ATRX, CHD9, FN1, ABCA2, FAM208B, DOPEY2, PRPF8, SPG11, TLN1	1.55	routine	273.0	32.27475796609581	5.01233437144469	0.9294147843942505	0.0	0.0	1.022329867249968	0.3213130869615068	32.131308696150676
274.0-276.0 kDa	274.0	276.0	15	0	0	0				SPTBN1, NCOR2, FAM208B, STAB2, NCOR2, ATRX, ABCA2, FASN, , DIDO1, ATRX, NOTCH1, PRPF8, CACNA1H, IGF2R	0.75	routine	275.0	34.09352808103903	5.091425995674986	0.9307623203285421	0.0	0.0	0.13539017816248225	0.26670073236639946	26.670073236639947
276.0-278.0 kDa	276.0	278.0	19	0	0	0				NCOR1, MAP1B, FAM208B, NOTCH1, FAM208B, MAST4, TPR, FAM208B, FAM208B, ZNF462, CEP192, PRPF8, STAB2, HECTD1, SPTAN1, JMJD1C, CADNL, HECTD1	0.95	routine	277.0	35.55147901666395	5.151837675143338	0.9312114989733059	0.0	0.0	0.0011800740623920144	0.2372444991088087	23.72444991088087
278.0-280.0 kDa	278.0	280.0	18	0	0	0				DOPEY2, EIF4EBP3, FAM208B, PTPN13, JMJD1C, CEP290, FASN, STAB1, GVINP1, SON, JMJD1C, JMJD1C, EIF4EBP3, DOPEY2, HIVEP2, JMJD1C, MAST4, SPTAN1	0.9	routine	279.0	37.244061475483214	5.218938502666944	0.9327515400410678	0.0	0.0	0.26991270685914637	0.2772234180051908	27.72234180051908
280.0-282.0 kDa	280.0	282.0	20	0	0	1	Lamin family			ANKRD26, POLQ, IGF2R, MKI67, DOPEY2, FLNB [Lamin family], CADNL, ZNF462, ABCA2, ABCA2, FLNB [Lamin family], PIEZO1, HELZ2, FASN, IGF2R, FBN3, SPTAN1, LOC101751678	1.75	routine	281.0	34.038766877187804	5.089106868327517	0.9306981519507187	0.0	0.0	1.9171428380854536	0.35158316742930407	35.15831674293041
282.0-284.0 kDa	282.0	284.0	10	0	0	1	Lamin family			MAP1B, MKI67, USP24, TENM3, MAST4, NCOR1, , , STAB1, FLNB [Lamin family]	1.25	routine	283.0	32.64070445845557	5.028600289076461	0.9298639630390144	0.0	0.0009807713499778766	1.6373143469763993	0.34560304659731705	34.560304659731706
284.0-286.0 kDa	284.0	286.0	16	0	0	2	Actin family; Histone family			ANKRD26, ZNF462, EIF4EBP3, PIEZO1, SETD2 [Histone family], ALMS1, XIRP1 [Actin family], , LRRK2, SPTAN1, USP9, AKAP13, HECTD1, ZNF292, XIRP1 [Actin family], ANKRD26	2.3	routine	285.0	29.635919911763484	4.889274934965566	0.9264630390143738	0.0	0.22698148151144454	3.0876488555545554	0.4191741353881112	41.91741353881112
286.0-288.0 kDa	286.0	288.0	13	0	1	1	Histone family		MTOR	HECTD1, CRYBG3, ITPR2, SPTAN1, MTOR, WNK1, SPTAN1, SPTAN1, LOC101751678, FBN1, SETD2 [Histone family], , AKAP13	2.9	routine	287.0	28.145052094065214	4.814809413399718	0.9247304928131417	0.0	0.9621330963746237	1.4692287884887645	0.40806869201321205	40.806869201321206
288.0-290.0 kDa	288.0	290.0	15	0	0	0				EPG5, RALGAPA1, USP24, TG, CEP290, TENM4, PRRC2C, CELSR3, LOC427025, TENM2, VWF, TENM3, AKAP13, PRRC2C, AKAP13	0.75	routine	289.0	29.147105476935597	4.865280715142861	0.9258213552361396	0.0	0.07469679265876868	0.38721295405276857	0.3130424792489672	31.30424792489672
290.0-292.0 kDa	290.0	292.0	15	0	0	1	Histone family			USP9, , ZFYVE26, TENM3, TENM2, LOC107050955, CELSR2, RALGAPA1, HIVEP1, NIPBL, LOC101751678, UNC79, SETD2 [Histone family], LOC101751678, HIVEP1	1.5	routine	291.0	32.21465419938186	5.009645203459698	0.9292222792607803	0.0	0.0	0.7028430498512866	0.29804161042433214	29.804161042433215
292.0-294.0 kDa	292.0	294.0	13	0	0	0				EPG5, FBN1, USP24, , TENM1, TENM2, PRRC2C, HIVEP1, PRRC2C, WNK1, GCN1, USP24, ANKRD11	0.65	routine	293.0	26.223884998895084	4.712809527718048	0.9236396303901437	0.0	0.0	0.513001648346546	0.28725508526251053	28.725508526251055
294.0-296.0 kDa	294.0	296.0	7	0	0	0				HIVEP1, ATR, MUC5ACL, HIVEP1, MYO9A, COL7A1, 	0.35	routine	295.0	21.902150069830277	4.453000596806266	0.9200462012320328	0.0	0.0	0.0068859025872478365	0.24257500208465796	24.257500208465796
296.0-298.0 kDa	296.0	298.0	11	0	0	0				FBN2, FBN2, LOC121110182, RALGAPA1, LOC417131, RALGAPA1, MYO9A, APC, ITPR3, HIVEP1, MYO9A	0.55	routine	297.0	18.880723386387093	4.238842135326554	0.9174152977412731	0.0	0.0	0.0	0.22935382443531827	22.935382443531825
298.0-300.0 kDa	298.0	300.0	9	0	0	0				TENM3, FBN1, CELSR3, LOC121110182, CELSR3, LOC121110182, , OTOGL, FBN1	0.45	routine	299.0	18.859979220077157	4.237256181340025	0.9172869609856262	0.0	0.0	0.0	0.22932174024640656	22.932174024640656
300.0-302.0 kDa	300.0	302.0	9	0	0	0				CEP250, MUC5ACL, MYO9A, FBN2, LOC101751678, ITPR2, LOC427025, CEP250, ATR	0.45	routine	301.0	22.685098204039495	4.503673000032229	0.9205595482546202	0.0	0.0	0.0	0.23013988706365504	23.013988706365502
302.0-304.0 kDa	302.0	304.0	13	0	0	0				TENM1, TENM1, CHD6, TENM1, TENM2, MYO9A, WNK1, TENM3, ITPR3, TENM1, NIPBL, UBR5, UNC79	0.65	routine	303.0	24.157901361481674	4.5944232255896855	0.9219070841889117	0.0	0.0	0.0	0.2304767710472279	23.04767710472279
304.0-306.0 kDa	304.0	306.0	14	0	0	0				ITPR3, CEP250, ANKRD11, ITPR3, UNC79, , NBEAL2, TG, NBEAL1, NBEAL1, ITPR2, NBEAL2, NBEAL2, VWF	0.7	routine	305.0	23.77691818479739	4.5714898289937915	0.9215862422997947	0.0	0.0	0.0	0.23039656057494867	23.039656057494867
306.0-308.0 kDa	306.0	308.0	10	0	0	0				CHD6, NBEAL1, TENM2, NBEAL2, VWF, ITPR2, TENM2, TG, APC, APC	0.5	routine	307.0	24.441181446167185	4.611242119214638	0.922420431211499	0.0	0.0	0.005667994212726316	0.24202642759982906	24.202642759982908
308.0-310.0 kDa	308.0	310.0	12	0	0	0				TENM3, ANKRD11, UBR5, PIEZO2, TENM4, NBEAL2, TENM2, TENM3, , SETX, MXRA5, TENM4	0.6	routine	309.0	27.46358947123686	4.779448291891829	0.9242171457905544	0.0	0.0	0.4771473059855969	0.2858766214730193	28.587662147301927
