family	mw_kda	gaussian_family_mass	family_member_count
Actin family	63.75	14.785662902034538	1073
Actin family	64.0	15.245797651180045	1073
Actin family	64.25	15.556377335679663	1073
Actin family	64.5	15.771013827412563	1073
Actin family	64.75	15.961071506871079	1073
Actin family	65.0	16.202502547096994	1073
Actin family	65.25	16.564709284315793	1073
Actin family	65.5	17.106560707961854	1073
Actin family	65.75	17.859884238606394	1073
Actin family	66.0	18.82580216835946	1073
Actin family	66.25	19.9745704168643	1073
Actin family	66.5	21.241696761244782	1073
Actin family	66.75	22.53734749534825	1073
Actin family	67.0	23.767643833068863	1073
Actin family	67.25	24.84190304430431	1073
Actin family	67.5	25.707544353809432	1073
Actin family	67.75	26.35166949356263	1073
Actin family	68.0	26.80433977523258	1073
Actin family	68.25	27.117711108238097	1073
Actin family	68.5	27.339952852628382	1073
Actin family	68.75	27.491675528354442	1073
Actin family	69.0	27.560871306580687	1073
Actin family	69.25	27.50339166190394	1073
Actin family	69.5	27.266228118998832	1073
Actin family	69.75	26.80297464830266	1073
Actin family	70.0	26.10277988618807	1073
Actin family	70.25	25.184725918499744	1073
Actin family	70.5	24.093752080556094	1073
Actin family	70.75	22.897281172394965	1073
Actin family	71.0	21.66323770547215	1073
Actin family	71.25	20.457218780802698	1073
Actin family	71.5	19.33546554781496	1073
Actin family	71.75	18.348992041105106	1073
Actin family	72.0	17.53812192345616	1073
Actin family	72.25	16.945478517074754	1073
Actin family	72.5	16.598824398736525	1073
Actin family	72.75	16.512464718262397	1073
Actin family	73.0	16.678133903984264	1073
Actin family	73.25	17.063102109968362	1073
Actin family	73.5	17.615760816753546	1073
Actin family	73.75	18.275546314023345	1073
Actin family	74.0	18.98160471288869	1073
Actin family	74.25	19.667420536984537	1073
Actin family	74.5	20.272136584930923	1073
Actin family	74.75	20.7300877314622	1073
Actin family	75.0	20.98218247807899	1073
Actin family	75.25	20.99446197835185	1073
Actin family	75.5	20.768045373193267	1073
Actin family	75.75	20.359401879773483	1073
Actin family	76.0	19.869502807387025	1073
Actin family	76.25	19.43300328540998	1073
Actin family	76.5	19.172763677712805	1073
Actin family	76.75	19.17188285641992	1073
Actin family	77.0	19.44938468531134	1073
Actin family	77.25	19.95444795464511	1073
Actin family	77.5	20.57947694849238	1073
Actin family	77.75	21.19231926068224	1073
Actin family	78.0	21.66327027366688	1073
Actin family	78.25	21.897339094512137	1073
Actin family	78.5	21.85417362247573	1073
Actin family	78.75	21.540134765291196	1073
Actin family	79.0	21.010805152899312	1073
Actin family	79.25	20.348539481052978	1073
Actin family	79.5	19.650077284137495	1073
Actin family	79.75	18.995528180718757	1073
Actin family	80.0	18.44300579094909	1073
Actin family	80.25	18.012872437866157	1073
Actin family	80.5	17.688925614238688	1073
Actin family	80.75	17.431827697046323	1073
Actin family	81.0	17.19068094426922	1073
Actin family	81.25	16.923976096569866	1073
Actin family	81.5	16.60349844358373	1073
Actin family	81.75	16.224365022325678	1073
Actin family	82.0	15.793694411286108	1073
Actin family	82.25	15.328866028230625	1073
Actin family	82.5	14.8509783049312	1073
Actin family	82.75	14.385681458119	1073
Actin family	83.0	13.958985581108468	1073
Actin family	83.25	13.600849986107736	1073
Actin family	83.5	13.344079386739255	1073
Actin family	83.75	13.21532567608622	1073
Actin family	84.0	13.236074150172113	1073
Actin family	84.25	13.402574325894392	1073
Actin family	84.5	13.686305558609211	1073
Actin family	84.75	14.026233799724178	1073
Actin family	85.0	14.334837151211463	1073
Actin family	85.25	14.515085018407113	1073
Actin family	85.5	14.486427174350057	1073
Actin family	85.75	14.208754856414679	1073
Actin family	86.0	13.697888287541836	1073
Actin family	86.25	13.02636195485875	1073
Actin family	86.5	12.298717968795613	1073
Actin family	86.75	11.621740574708236	1073
Actin family	87.0	11.067425663146429	1073
Actin family	87.25	10.654088866132106	1073
Actin family	87.5	10.341741623785207	1073
Actin family	87.75	10.052111193722013	1073
Actin family	88.0	9.695910835145746	1073
Actin family	88.25	9.210320173658683	1073
Actin family	88.5	8.575972975094277	1073
Actin family	88.75	7.82608225699281	1073
Actin family	89.0	7.03243625973804	1073
Actin family	89.25	6.281602745817077	1073
Actin family	89.5	5.6513123076254566	1073
Actin family	89.75	5.190039182309149	1073
Actin family	90.0	4.912957237184697	1073
Actin family	90.25	4.81104005644123	1073
Actin family	90.5	4.861329913668425	1073
Actin family	90.75	5.0417342348671355	1073
Actin family	91.0	5.336897613345425	1073
Actin family	91.25	5.744064430472606	1073
Actin family	91.5	6.266660568330475	1073
Actin family	91.75	6.910231597732369	1073
Actin family	92.0	7.6790903366923615	1073
Actin family	92.25	8.580438613478114	1073
Actin family	92.5	9.620505927495653	1073
Actin family	92.75	10.802324899831042	1073
Actin family	93.0	12.118247348768552	1073
Actin family	93.25	13.544273895839087	1073
Actin family	93.5	15.03463636655776	1073
Actin family	93.75	16.515699623202607	1073
Actin family	94.0	17.900024834395822	1073
Actin family	94.25	19.092009663712766	1073
Actin family	94.5	20.002413810705338	1073
Actin family	94.75	20.560091975847413	1073
Actin family	95.0	20.724765097258455	1073
Actin family	95.25	20.497710873106733	1073
Actin family	95.5	19.926745828447636	1073
Actin family	95.75	19.105110176285734	1073
Actin family	96.0	18.15772700591678	1073
Actin family	96.25	17.211893037947547	1073
Actin family	96.5	16.36994749945864	1073
Actin family	96.75	15.66858313544449	1073
Actin family	97.0	15.085724155670992	1073
Actin family	97.25	14.549138655745235	1073
Actin family	97.5	13.970271765116786	1073
Actin family	97.75	13.28630101904324	1073
Actin family	98.0	12.483714059449774	1073
Actin family	98.25	11.606708007362455	1073
Actin family	98.5	10.744082335564968	1073
Actin family	98.75	9.999988743791071	1073
Actin family	99.0	9.46768076415154	1073
Actin family	99.25	9.205579148261895	1073
Actin family	99.5	9.230734771447096	1073
Actin family	99.75	9.52102002935752	1073
Actin family	100.0	10.024834710723344	1073
Actin family	100.25	10.671123390525729	1073
Actin family	100.5	11.379062920342852	1073
Actin family	100.75	12.066008975151492	1073
Actin family	101.0	12.652252927430482	1073
Actin family	101.25	13.06566936438831	1073
Actin family	101.5	13.250107461720772	1073
Actin family	101.75	13.180841001937948	1073
Actin family	102.0	12.862354628765289	1073
Actin family	102.25	12.339614241084119	1073
Actin family	102.5	11.690697455658995	1073
Actin family	102.75	11.001534568443283	1073
Actin family	103.0	10.355593812955378	1073
Actin family	103.25	9.81137868448775	1073
Actin family	103.5	9.399623976948325	1073
Actin family	103.75	9.12264718907241	1073
Actin family	104.0	8.966207922924859	1073
Actin family	104.25	8.904893019727444	1073
Actin family	104.5	8.909482546808906	1073
Actin family	104.75	8.949690523884435	1073
Actin family	105.0	8.985611769254064	1073
Actin family	105.25	8.973433328317586	1073
Actin family	105.5	8.873056803931794	1073
Actin family	105.75	8.657387126369649	1073
Actin family	106.0	8.325417048785415	1073
Actin family	106.25	7.905310188871563	1073
Actin family	106.5	7.448693155199936	1073
Actin family	106.75	7.016258112252851	1073
Actin family	107.0	6.6558425150432985	1073
Actin family	107.25	6.390945769374799	1073
Actin family	107.5	6.219680072312743	1073
Actin family	107.75	6.1173228096275	1073
Actin family	108.0	6.051577944490844	1073
Actin family	108.25	5.995992970769056	1073
Actin family	108.5	5.938109069788605	1073
Actin family	108.75	5.883622638587843	1073
Actin family	109.0	5.848797200573358	1073
Actin family	109.25	5.861363453265698	1073
Actin family	109.5	5.955951938597001	1073
Actin family	109.75	6.1654112350461965	1073
Actin family	110.0	6.524902040981907	1073
Actin family	110.25	7.062710788324859	1073
Actin family	110.5	7.797383653703185	1073
Actin family	110.75	8.73475291130255	1073
Actin family	111.0	9.85939821462423	1073
Actin family	111.25	11.134875970579879	1073
Actin family	111.5	12.501862707325625	1073
Actin family	111.75	13.884483832678276	1073
Actin family	112.0	15.199318381684668	1073
Actin family	112.25	16.367037217453948	1073
Actin family	112.5	17.326274903907287	1073
Actin family	112.75	18.03605242932688	1073
Actin family	113.0	18.481768588623282	1073
Actin family	113.25	18.667416943040244	1073
Actin family	113.5	18.611764510895426	1073
Actin family	113.75	18.341232311858594	1073
Actin family	114.0	17.89027539699825	1073
Actin family	114.25	17.300833309193138	1073
Actin family	114.5	16.62872352204122	1073
Actin family	114.75	15.939219689912147	1073
Actin family	115.0	15.30491867659811	1073
Actin family	115.25	14.788573876766058	1073
Actin family	115.5	14.428512376609305	1073
Actin family	115.75	14.225677162435543	1073
Actin family	116.0	14.141260380494447	1073
Actin family	116.25	14.110471166535364	1073
Actin family	116.5	14.05944242774028	1073
Actin family	116.75	13.92742791076849	1073
Actin family	117.0	13.689242161018896	1073
Actin family	117.25	13.351326893190636	1073
Actin family	117.5	12.945399733441008	1073
Actin family	117.75	12.517386813524528	1073
Actin family	118.0	12.10749808083092	1073
Actin family	118.25	11.749983407021222	1073
Actin family	118.5	11.469366078526622	1073
Actin family	118.75	11.279665721156729	1073
Actin family	119.0	11.185761710412732	1073
Actin family	119.25	11.173225993923774	1073
Actin family	119.5	11.210562640318367	1073
Actin family	119.75	11.248397716915727	1073
Actin family	120.0	11.228737741812841	1073
Actin family	120.25	11.110990722802814	1073
Actin family	120.5	10.881102254119224	1073
Actin family	120.75	10.567570752044638	1073
Actin family	121.0	10.230893447547281	1073
Actin family	121.25	9.953625926150595	1073
Actin family	121.5	9.812537138457705	1073
Actin family	121.75	9.864438370071253	1073
Actin family	122.0	10.12732715908965	1073
Actin family	122.25	10.576099747595679	1073
Actin family	122.5	11.146445566132247	1073
Actin family	122.75	11.745759181198864	1073
Actin family	123.0	12.265921483801675	1073
Actin family	123.25	12.60550139737309	1073
Actin family	123.5	12.690566367578269	1073
Actin family	123.75	12.494144504474635	1073
Actin family	124.0	12.039930027561425	1073
Actin family	124.25	11.40199215983592	1073
Actin family	124.5	10.691116698223134	1073
Actin family	124.75	10.02048260558793	1073
Actin family	125.0	9.486800663086449	1073
Actin family	125.25	9.149403387465961	1073
Actin family	125.5	9.021211959767374	1073
Actin family	125.75	9.068137767217177	1073
Actin family	126.0	9.224273113983955	1073
Actin family	126.25	9.4045014952448	1073
Actin family	126.5	9.523427092387521	1073
Actin family	126.75	9.51131633753049	1073
Actin family	127.0	9.325709217653799	1073
Actin family	127.25	8.96143914987273	1073
Actin family	127.5	8.450370719527307	1073
Actin family	127.75	7.853756507798677	1073
Actin family	128.0	7.25454814371972	1073
Actin family	128.25	6.736956117443775	1073
Actin family	128.5	6.372368694043267	1073
Actin family	128.75	6.207058346917657	1073
Actin family	129.0	6.251842088959515	1073
Actin family	129.25	6.476229128060099	1073
Actin family	129.5	6.816712022398859	1073
Actin family	129.75	7.18551697174079	1073
Actin family	130.0	7.493771565791794	1073
Actin family	130.25	7.667634714640155	1073
Actin family	130.5	7.66786328237405	1073
Actin family	130.75	7.495393331707721	1073
Actin family	131.0	7.184698422049163	1073
Actin family	131.25	6.794446505265198	1073
Actin family	131.5	6.38399224967467	1073
Actin family	131.75	6.0028695923318764	1073
Actin family	132.0	5.685596184217707	1073
Actin family	132.25	5.450076281047636	1073
Actin family	132.5	5.304572553735326	1073
Actin family	132.75	5.250738373029087	1073
Actin family	133.0	5.286191764811916	1073
Actin family	133.25	5.40460604284992	1073
Actin family	133.5	5.594450011524289	1073
Actin family	133.75	5.837340396614453	1073
Actin family	134.0	6.109382517910422	1073
Actin family	134.25	6.386853663789716	1073
Actin family	134.5	6.649017035763495	1073
Actin family	134.75	6.884359076889127	1073
Actin family	135.0	7.0937219622362395	1073
Actin family	135.25	7.289239156324271	1073
Actin family	135.5	7.494329320358945	1073
Actin family	135.75	7.735646411586111	1073
Actin family	136.0	8.034787113515822	1073
Actin family	136.25	8.403651386164315	1073
Actin family	136.5	8.83736223423309	1073
Actin family	136.75	9.313672042817117	1073
Actin family	137.0	9.796964970755706	1073
Actin family	137.25	10.251649621754801	1073
Actin family	137.5	10.649701150535149	1073
Actin family	137.75	10.984236133116159	1073
Actin family	138.0	11.270528469929994	1073
Actin family	138.25	11.54139540269668	1073
Actin family	138.5	11.829409826565316	1073
Actin family	138.75	12.150373185787696	1073
Actin family	139.0	12.492659656366023	1073
Actin family	139.25	12.81424954744654	1073
Actin family	139.5	13.058169318867586	1073
