mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
128.0-130.0 kDa,128.0,130.0,185,1,6,6,Actin family; JAK-STAT; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway,VCL,"JAK1, RASAL2, RBL2, RBM33, TP53BP2","HIPK2, MYBPC1, AP4E1, ADGRG6, FAM184A, ATP2B2, RANBP17, FNIP1 [Actin family], ERC1 [Actin family], PLEKHN1, RBL2, ZNF592, DAB2IP [Actin family], CEP128, USP43, MCF2L, SIN3B, MCF2L",27.75,elevated
130.0-132.0 kDa,130.0,132.0,184,0,6,7,Actin family; Apoptosis caspase/BCL; Histone family; JAK-STAT; Lamin family; Tubulin family; p53 pathway,,"JAK2, RASGRF2, RBM20, SRCIN1","ZBTB40, PUM1, ATP8A1, MBD1, ITSN1, UBE4B, RPTN, KCNMA1, CAMTA2, RBM20, ADCY6, SMC3, NRCAM, PPP2R3A, PTPN14, PPFIA1 [Actin family], MYO1E, KCNMA1",23.45,elevated
132.0-134.0 kDa,132.0,134.0,193,0,4,7,Actin family; Apoptosis caspase/BCL; Histone family; JAK-STAT; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"JAK1, RBM20, RELCH","COBLL1, BRD1, CILP, TTF2, MTMR3, TBC1D8, TBCD [Tubulin family], RPTOR, PLCB1, CATSPERG, TBC1D1, ZC3H4, DAB2IP [Actin family], PLEKHA6, MEI1, PPFIA2 [Actin family], POLR2B, SMG7",20.9,elevated
134.0-136.0 kDa,134.0,136.0,162,0,2,6,Actin family; Cell-cycle CDK/cyclin; Histone family; Lamin family; MAPK cascade; Tubulin family,,"CCNF, MAPKBP1","SASH1, CTC1, ATP2B2, EGFR, LOC515570, DGKD, IQSEC1, IGDCC4, LOC516849, CCNF [Cell-cycle CDK/cyclin], ATP11B, TBCD [Tubulin family], POLG, ERBIN, LTBP3, ADCY6, LTBP3, RTEL1",15.6,elevated
136.0-138.0 kDa,136.0,138.0,154,0,0,3,Actin family; Histone family; NF-kB/Rel,,,"NID1, DHX30, SMC1B, ARHGEF2, RAPH1, MECOM [Histone family], CEP128, PCDH9, ITPRID2 [Actin family], IRS2, CGN, EHBP1, PLCB4, LOC100847574, SEC31A, ABCB11, ADGRG6, SUCO",9.95,routine
138.0-140.0 kDa,138.0,140.0,166,0,2,4,Actin family; Cell-cycle CDK/cyclin; Histone family; Tubulin family,,RBP3,"SALL1, TAF2, KIF16B, MECOM [Histone family], GAK [Cell-cycle CDK/cyclin], TTC17, POLRMT, SYNRG, AP3D1, KANK1, RTL9, MTUS1, ALPK1, FLII, GNPTAB, AUTS2, ULK4, ITPRID2 [Actin family]",14.3,elevated
140.0-142.0 kDa,140.0,142.0,152,0,6,6,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; p53 pathway,,"BCL9L, CDK12, MAP3K5, RASGRF2, TP53BP2","ADCY8, PFAS, RIPOR1 [Actin family], TIMELESS, KIF4A, MTR, MTERF4, STAG1, AOX1, DENND3, JCAD, TASOR2, FAM120A, CRAMP1, WDR17, OVCH1, RAPGEF1, WDR35",21.1,elevated
142.0-144.0 kDa,142.0,144.0,128,0,2,3,Actin family; Histone family; MAPK cascade,,"MAP3K6, RASGRF1","PLCG2, ASXL2, ZMYM3, PLEKHA7, TNKS, MAP3K6 [MAPK cascade], ATP13A3, DNAAF9, SORBS1, MMS22L, PEX1, TBC1D1, PHLPP1, LOC100848700, PPFIA2 [Actin family], SYNJ2, PER2, TRPS1",11.65,elevated
144.0-146.0 kDa,144.0,146.0,128,0,7,4,Actin family; Cell-cycle CDK/cyclin; MAPK cascade; Mitochondrial markers,,"CCNB3, MAP3K15, MAP3K6, RASAL2, ROCK2","PNPLA6, ERBB4, APAF1, SIK3, FRMPD4, TECPR2, RNF123, CENPJ, PHLPP2, NIN, KDR, NFASC, PARD3, RASAL2, LOC100337390, VWA3B, SFI1, SMC1A",19.9,elevated
146.0-148.0 kDa,146.0,148.0,116,0,3,4,Actin family; Histone family; Lamin family; MAPK cascade,,"MAPK8IP3, PIK3R4","SYNRG, LOC530599 [Lamin family], WDR17, SYNRG, CD109, SPAG9 [Actin family], UBN2, , TDRD9, CDHR2, SPAG5, UBN2, ZNF532, ADGRL2, RNF123, ELP1, STK36, RGS22",13.3,elevated
148.0-150.0 kDa,148.0,150.0,120,0,4,5,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; MAPK cascade,,"BCL9, CCNB3, MAP3K15","PNPLA6, CNTLN, NUP155, ABCC4, MYO6, RIPOR1 [Actin family], PLB1, LOC528412, RIC1, AOX4, CADPS2, CARMIL2, SOS2, ZNF423, DENND3, AOX2, PLEKHA7, TMEM94",15.75,elevated
150.0-152.0 kDa,150.0,152.0,103,0,1,2,Actin family; Histone family,,ROCK2,"MAGI1, ACE, CECR2, CARMIL3, RGS12, PHLPP2, ABCC11, COL17A1, KIF27, KTN1, ARHGEF18, TONSL, MOV10L1, TTC41, RAB3GAP2, USP42, USP19, FYCO1",8.15,routine
152.0-154.0 kDa,152.0,154.0,105,0,2,4,Actin family; Cell-cycle CDK/cyclin; MAPK cascade; Mitochondrial markers,,"CDK12, MAP3K5","MYBBP1A, LOC508459, NLRP1, LOC508459, UBE4B, FRMPD2, RAB3GAP2, ZFYVE9, KIF24, TRIO, RPRD2, RIMS1, TMEM94, KIF27, RAB3GAP2, CPS1 [Mitochondrial markers], CD109, DAPK1",11.25,elevated
154.0-156.0 kDa,154.0,156.0,89,0,2,4,Actin family; Cell-cycle CDK/cyclin; Histone family; Mitochondrial markers,,"ROCK1, ROCK2","ZMYM2, CNGB1, PTPRG, AKNA, COL4A1, TONSL, , KDM6A [Histone family], ABCC11, RAB3GAP2, LRPPRC [Mitochondrial markers], SBNO1, ROCK1, HEG1, ATP7A, ADGRB2, LOC100337390, CLIP1",10.45,routine
156.0-158.0 kDa,156.0,158.0,87,0,1,4,Actin family; Apoptosis caspase/BCL; Histone family; Mitochondrial markers,,BCL9L,"COL4A4, MAP4K4, MEGF6, KIF24, RPRD2, GOLGA3, FANCD2, RAB3GAP2, ARAP1, GPATCH8, ABCC5, ROBO2, LRPPRC [Mitochondrial markers], CLIP1, DISP1, MAGI1, GPATCH8, MAP4K4",8.85,routine
158.0-160.0 kDa,158.0,160.0,76,0,4,5,Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers,,"BCL9L, MAP3K1, MAP3K19, ROCK1","NCAPD3, CPSF1, SCAPER [Cell-cycle CDK/cyclin], PLEKHG1, FANCD2, LMTK2, PRG4, WDR62, DCC, PTPRG, NPHP4, TECPR2, GRIN2A, ROCK1, DMBT1, DMBT1, NWD1, DMBT1",13.55,elevated
160.0-162.0 kDa,160.0,162.0,127,0,4,3,Actin family; Apoptosis caspase/BCL; Histone family,,"BCL9L, RASAL2, ROCK2","RASAL2, RIMBP2, PPIP5K1, CLASP2, COL4A6, MED14, COL22A1, NHS [Actin family], GTF2H2, ATP10B, TDRD9, COL4A1, BLM, CCDC141, YTHDC2, ARHGAP23, NRXN1, ROCK2",14.6,elevated
162.0-164.0 kDa,162.0,164.0,79,0,3,3,Actin family; Histone family; MAPK cascade,,"MAP3K1, MAPKBP1","FANCD2, MLH3, DOT1L [Histone family], , FLT1, ARHGAP23, ADGRL1, ADGRL1, UGGT2, CUX2, SCAF8, SHROOM4, A2ML1, PTPRU, COL4A6, SHROOM2, CTTNBP2 [Actin family], EPRS1",10.7,elevated
164.0-166.0 kDa,164.0,166.0,86,0,5,5,AKT pathway; Actin family; Cell-cycle CDK/cyclin; MAPK cascade; Mitochondrial markers,,"CDK12, CDK13, MAP3K5, PIK3C2G, ROCK2","RIMS1, CDK12 [Cell-cycle CDK/cyclin], PTPRK, ROCK2, WDR62, CLASP2, COL4A4, COL4A6, FRMPD1, PXDN, FYCO1, NHS [Actin family], PLEKHG1, DIP2C [Actin family], TOPBP1, MRC1, COL16A1, RSF1",15.55,elevated
166.0-168.0 kDa,166.0,168.0,78,0,2,4,Actin family; Cell-cycle CDK/cyclin; Histone family; Mitochondrial markers,,"CDK13, ROCK2","CCDC18, PHLPP1, NISCH, FGD5, MRC2, SCRIB, TMEM131L, SCRIB, ADGRB2, MEGF6, LOC506828, ATAD2B, ZNF518A, A2M, NAIP, A2M, A2M, TEX14",9.9,routine
168.0-170.0 kDa,168.0,170.0,70,0,1,4,Actin family; Histone family; Lamin family; p53 pathway,,PIK3C2B,"COL11A1, KDM5B [Histone family], ABCC2, , ADGRB3, ADGRL3, IQSEC2, TRPM1, NHSL1, FLNC [Lamin family], , PIK3C2B, POLA1, RAPGEF6, KDM5B [Histone family], PLEKHH2, GEMIN5, ATAD2B",8.0,routine
170.0-172.0 kDa,170.0,172.0,68,0,2,5,AKT pathway; Actin family; Histone family; Lamin family; Tubulin family,,PIK3C2G,"RERE, NHSL1, SHROOM2, PIK3C2G, ARHGEF12, CEP170B, FHAD1, ARHGEF12, DIP2A [Actin family], DOT1L [Histone family], COL5A3, PIK3C2G, ADGRL3, KIAA0586, SCRIB, ALK, DEPDC5, ARHGAP35",10.15,routine
172.0-174.0 kDa,172.0,174.0,64,0,2,4,Actin family; Histone family; MAPK cascade; Nuclear receptor PPAR,,"MAP3K19, MAP3K4","RAPGEF2, FAM135A, PLXNC1, ARHGAP5, COL5A3, RAPGEF6, CFTR, COL11A2, ARHGAP5, COL11A2, DEPDC5, ZMYM4, LRRC7, DISP1, DIP2B [Actin family], MEGF6, INO80, ZMYM4",9.2,routine
174.0-176.0 kDa,174.0,176.0,44,0,2,3,Actin family; MAPK cascade; Tubulin family,,MAP3K4,"MEGF6, AGL, , ABCC9, KIF21B, TOP2A, PTPN23, TMEM131L, PHRF1, DIP2C [Actin family], TMEM131L, ABCC9, LRP6, TMEM131L, RAPGEF6, ATRN [Actin family], RANBP2, MADD",7.45,routine
176.0-178.0 kDa,176.0,178.0,59,0,0,3,Actin family; Lamin family; Nuclear receptor PPAR,,,"ADGRL3, UGGT1, ALK, MBD5, SMG6, TUT7, THSD7B, CEP170, SKIC3, ERCC6L2, PTPN23, CEP170, ALS2, LRP6, ROBO1, KDM6B, HECW2, EIF4G1",5.2,routine
178.0-180.0 kDa,178.0,180.0,46,0,3,4,Actin family; Histone family; MAPK cascade; Tubulin family,,"MAP3K4, PIK3C2B","DNMBP, CTTNBP2 [Actin family], PIK3C2B, DNMBP, KIF26B, MEGF6, C3, ABCA9, KIF21B, TUT7, IQGAP2, ADAMTS12, IQGAP2, SYNM, TUBGCP6 [Tubulin family], PLXNC1, KIF21A, EIF4G3",9.8,routine
180.0-182.0 kDa,180.0,182.0,58,0,2,1,Actin family,,"PIK3C2B, RB1CC1","LTBP2, RIMS2, , TOP2B, KATNIP [Actin family], LRP5, N4BP2, UNC13B, KIF21A, USP54, KIF21B, TRPM3, C3, EIF2AK4, LMO7, CC2D2A, RNF17, USP54",6.65,routine
182.0-184.0 kDa,182.0,184.0,48,0,0,2,Actin family; Histone family,,,"MON2, PRDM2, AFDN, CEP170, MROH1, DOT1L [Histone family], WNK3, UNC13B, RNF17, SMARCA4 [Actin family], ITSN2, MON2, CC2D2A, MARF1, COL11A1, TARBP1, PTPRV, MADD",3.9,routine
184.0-186.0 kDa,184.0,186.0,55,0,1,2,Actin family; Histone family,,PIK3C2B,"DNMT1, MBD5, PIK3C2B, PBRM1, AKAP12, LRP6, CEP290, ABCA6, RAPGEF2, UNC13B, POLR1A, KIF1B, ABCA3, ADAMTSL3, TET3, RESF1, IQGAP3, MON2",5.75,routine
186.0-188.0 kDa,186.0,188.0,51,0,0,1,Lamin family,,,"ABCA5, CAMSAP1, KDM5A, CC2D2A, IQGAP3, KDM5A, THOC2, IQGAP1, LAMB1 [Lamin family], LOC528040, MROH2A, ABCA16, KALRN, SPHKAP, TRPM1, LAMB4 [Lamin family], ZSWIM8, RREB1",3.3,routine
188.0-190.0 kDa,188.0,190.0,39,0,0,1,Actin family,,,"RNF17, PLCH1, UBR2, ABCA14, RICTOR, RICTOR, ARID2, SIPA1L2, PLCH1, NRXN2, TNRC6A, C5, KIAA1671, CTTNBP2 [Actin family], KIF26A, ARID2, PBRM1, KIAA1210",2.7,routine
190.0-192.0 kDa,190.0,192.0,43,0,1,3,Actin family; Histone family; Lamin family,,PIK3C2A,"BCORL1, FRMPD3, NRAP, CCDC180, KAT6B [Histone family], MROH2A, GCC2, NRAP, RICTOR, MGAM, ANKRD26, MON2, KALRN, TOGARAM1, GCC2, MON2, PARP14, PARP4",5.9,routine
192.0-194.0 kDa,192.0,194.0,67,0,0,1,p53 pathway,,,"TNRC6B, MROH1, BTBD8, CLTC, MARF1, CHD1, TNS1, TRIP12, KALRN, KIF1A, SYTL2, ARHGEF28, KDM3B, SIPA1L2, CLTC, ABCA3, ADAMTSL1, BRWD3",4.1,routine
194.0-196.0 kDa,194.0,196.0,50,0,0,2,Actin family; Lamin family,,,"PCDH15, SPEF2, POLR1A, PBRM1, NRAP, ZSWIM8, KIDINS220 [Actin family], SIPA1L3, PBRM1, SBF1, ARAP2, ARHGEF28, TNS1, WDR90, DNMT1, ARID2, ZC3H13, PTPRF",4.0,routine
196.0-198.0 kDa,196.0,198.0,50,0,1,2,Actin family; Lamin family,,RBBP6,"LAMB2 [Lamin family], DNMT1, MICAL3 [Actin family], QSER1, KIDINS220 [Actin family], ARFGEF2, WDR90, NLRC5, GBF1, PTPRF, QRICH2, LAMA4 [Lamin family], PARP4, NUP188, SKIC3, ARAP2, CEP152, ANKRD26",5.5,routine
198.0-200.0 kDa,198.0,200.0,50,0,3,3,Actin family; Cell-cycle CDK/cyclin; Lamin family,,"CDK5RAP2, RBBP6","ZSWIM8, RAI1, NAV3, BRWD3, CACNA1I, MGAM, TJP1, PCDH15, TNS1, UBR2, ZNF106, BRWD3, MIA3, LAMA4 [Lamin family], LTBP2, LMO7, N4BP2, WDR90",9.25,routine
200.0-202.0 kDa,200.0,202.0,51,0,1,1,Histone family,,RBBP6,"KIF1A, TSC2, SHANK2, BRCA1, PTPRF, TANC1, KIF16B, NALCN, KMT2E [Histone family], DCDC1, LMO7, ITGB4, ANK1, NAV1, TOGARAM1, ITGB4, UBR2, UBR2",4.8,routine
202.0-204.0 kDa,202.0,204.0,35,0,1,3,Cell-cycle CDK/cyclin; Lamin family; p53 pathway,,CDK5RAP2,"TNS1, ZNF106, LCORL, CPAMD8, TNRC6A, KIAA1217, VIRMA, MAP2, LMO7, MGAM, BRWD3, NCKAP5, LAMA4 [Lamin family], SHPRH, PARP4, PARP14, PSME4, MYO5C",5.5,routine
204.0-206.0 kDa,204.0,206.0,29,0,0,2,Actin family; Histone family,,,"FOCAD, HELZ, ZNF142, LTN1, TMEM131, SHANK2, KIF1B, KIF26B, PATJ, KMT2E [Histone family], PHIP [Actin family], WIZ, NCOA6, NLRC5, CCDC88A, ARHGEF4, RALGAPA2, ZNF236",2.95,routine
206.0-208.0 kDa,206.0,208.0,47,0,1,2,Actin family; p53 pathway,,TP53BP1,"WDR90, PLXNA4, AFDN, HEATR5B, ARFGEF2, TJP1, ARFGEF1, BRCA1, BRCA1, SCN11A, SHROOM3, FNDC1, HCFC1, KIF1B, PCSK5, MDC1, AKAP11, CHD2",5.35,routine
208.0-210.0 kDa,208.0,210.0,48,0,2,3,Actin family; Cell-cycle CDK/cyclin; p53 pathway,,CDK5RAP2,"DCDC1, CDK5RAP2 [Cell-cycle CDK/cyclin], SBF2, DICER1, ZFC3H1, NOTCH4, MGAM, KIAA1549, PLXNA3, DLG5, ZNF236, SI, PDCD11, CHD2, PDCD11, TNRC6A, ARFGEF1, PARP4",7.65,routine
210.0-212.0 kDa,210.0,212.0,53,0,2,2,Cell-cycle CDK/cyclin; p53 pathway,,CDK5RAP2,"TRPM7, BAZ2A, PARP4, CDK5RAP2 [Cell-cycle CDK/cyclin], GBF1, ANAPC1, ANK3, AKAP11, VWA8, SBF1, FER1L6, DENND4C, PLXNB2, KIF13B, ANK3, MIA3, PLXNA2, GBF1",7.15,routine
212.0-214.0 kDa,212.0,214.0,44,0,2,4,Actin family; Cell-cycle CDK/cyclin; Histone family; p53 pathway,,"CDK5RAP2, TP53BP1","PLXND1, PTPRD, FER1L6, LOC101902149, FER1L6, ARHGEF4, ANK3, SETD1B [Histone family], CDK5RAP2 [Cell-cycle CDK/cyclin], CROCC, MCM3AP, PTPRF, KIF20B, PCDH15, ATG2A, ANKRD31, PRR14L, UBR3",8.2,routine
214.0-216.0 kDa,214.0,216.0,37,0,0,1,Actin family,,,"WNK2, ANAPC1, PTPRB, MYO5A, MYO5A, MIA3, DENND4A, PTPRB, MPDZ, ARFGEF1, DICER1, ANK3, PLXNA1, PTPRD, MICAL3 [Actin family], PCDH15, TTC6, PPL",2.6,routine
216.0-218.0 kDa,216.0,218.0,42,0,1,3,Actin family; Cell-cycle CDK/cyclin; p53 pathway,,CDK5RAP2,"ADAMTS9, ARHGAP21 [p53 pathway], CDK5RAP2 [Cell-cycle CDK/cyclin], ANAPC1, NCOA6, MYH4, MAP2, ANKRD31, DLG5, TAF1, MYLK, AGRN, PTPRS, TTC3, DOCK4, CROCC, KIF26B, ARHGAP21 [p53 pathway]",5.85,routine
218.0-220.0 kDa,218.0,220.0,31,0,1,3,Actin family; Apoptosis caspase/BCL; p53 pathway,,CASP8AP2,"DOCK4, CKAP5, DICER1, EML5, WNK2, MYO5A, SCN1A, DICER1, AGRN, WNK2, PTPRS, EML5, CASP8AP2 [Apoptosis caspase/BCL], YLPM1, MPDZ, CRYBG1, NUP214 [p53 pathway], LCT",5.3,routine
220.0-222.0 kDa,220.0,222.0,24,0,1,1,Apoptosis caspase/BCL,,CASP8AP2,"TRIP12, BRD10, SMCHD1, AK9, SCN8A, CHD4, ARHGEF17, MYH1, TTC3, TNC, PTPRS, TNC, CASP8AP2 [Apoptosis caspase/BCL], SDK1, CRYBG1, MYH7B, CRYBG1, MYH15",3.45,routine
222.0-224.0 kDa,222.0,224.0,44,0,1,3,Actin family; Apoptosis caspase/BCL; Histone family,,CASP8AP2,"MYLK, ZFC3H1, MYH4, KIF13B, SCN5A, WNK1, DSCAM, HEATR1, TRIP12, SCN10A, MYH4, CROCC, PCNX3, SCN3A, PCNX3, MYH8, MICAL3 [Actin family], PTPRB",5.95,routine
224.0-226.0 kDa,224.0,226.0,30,0,0,1,Histone family,,,"DOCK6, MED13, SCN2A, MED13L, HEATR5B, DOCK6, BRD10, SHANK1, CRYBG1, MYH11, SCN9A, FANCM, LRRK1, FER1L5, CEP20, DOCK8, CKAP5, WNK1",2.25,routine
226.0-228.0 kDa,226.0,228.0,27,0,0,0,,,,"SCN5A, TET2, ZFC3H1, ESPL1, SON, SCN8A, MYO18A, SHANK1, FANCM, ARHGAP32, SMCHD1, RALGAPA1, PHF3, OTOF, PCNX2, TRIP11, MYH9, BAZ2B",1.35,routine
228.0-230.0 kDa,228.0,230.0,33,0,1,2,Cell-cycle CDK/cyclin; Histone family,,CDK5RAP2,"SCN5A, BRD10, CDK5RAP2 [Cell-cycle CDK/cyclin], DOCK11, DOCK9, MYH10, MYH10, MYH11, TANC2, TRIP12, ALPK2, TRIP12, WNK1, MYH10, SCN1A, KIAA1549L, ARFGEF3, KAT6B [Histone family]",4.65,routine
230.0-232.0 kDa,230.0,232.0,32,0,0,0,,,,"MALRD1, NUP205, FANCM, DOCK11, MYH10, BAZ2B, FANCM, CRYBG1, MYO10, DSCAML1, MYO18A, ANKRD12, TRPM6, ARHGEF17, ESPL1, ICE1, PIKFYVE, TNC",1.6,routine
232.0-234.0 kDa,232.0,234.0,32,0,0,1,Actin family,,,"PCM1, TDRD6, ICE1, MYO18A, NAV3, MYH14, PI4KA, NAV3, PIKFYVE, NIN, MYH10, PLXNB1, CIT [Actin family], CCDC88A, MYOF, ATG2B, MYO18A, DOCK11",2.35,routine
234.0-236.0 kDa,234.0,236.0,31,0,0,1,Actin family,,,"DOCK9, RP1, LOC101904413, ZNF638, MYLK, MYH10, ABCA7, UNC13C, DOCK11, BAZ2B, CIT [Actin family], DOCK8, HEATR1, MYO10, PI4KA, , DOCK3, CABIN1",2.3,routine
236.0-238.0 kDa,236.0,238.0,28,0,0,1,Actin family,,,"ARFGEF3, MALRD1, MALRD1, GTF3C1, MED12L, HEATR1, PIKFYVE, DOCK9, DOCK6, CIT [Actin family], DOCK8, MED12, DOCK9, NBAS, FRAS1, , PIKFYVE, PHF3",2.15,routine
238.0-240.0 kDa,238.0,240.0,27,0,0,0,,,,"SORL1, MYH14, DOP1B, PCM1, PIKFYVE, SORL1, PTPRB, DOCK7, CACNA1C, DOCK8, DYSF, TET1, SVIL, INTS1, FER1L5, MED13, DOCK11, F5",1.35,routine
240.0-242.0 kDa,240.0,242.0,33,0,0,0,,,,"DYSF, DYSF, SORL1, DOCK9, DOCK9, MED12, DOCK9, NBAS, DYSF, NBAS, ARFGEF3, DYSF, TNC, MED12L, PRRC2B, BAZ2B, MED12, TNC",1.65,routine
242.0-244.0 kDa,242.0,244.0,23,0,0,0,,,,"MYO9B, ARID1A, NBAS, CACNA1D, MED13L, CACNA1D, MALRD1, HEATR1, SVIL, DOCK7, ACAN, NIN, ZGRF1, MYO9B, DOCK3, DOCK9, INTS1, CAD",1.15,routine
244.0-246.0 kDa,244.0,246.0,18,0,0,0,,,,"SEC16A, LOC616782, SNRNP200, NAV3, NOTCH3, CACNA1I, MYO7B, WNK1, SVIL, SVIL, CACNA1G, FREM1, BAZ2B, CACNA1D, MYO7B, GON4L, NAV3, CAD",0.9,routine
246.0-248.0 kDa,246.0,248.0,24,0,0,0,,,,"CACNA1D, MALRD1, NAV3, SEC16A, ACAN, DOCK3, ARID1B, KNTC1, GON4L, GON4L, PCNX1, ACAN, CACNA1H, NIN, CACNA1H, COL6A6, DOCK3, RTTN",1.2,routine
248.0-250.0 kDa,248.0,250.0,13,0,0,0,,,,"CLIP1, MYO7A, PTPRB, ANKRD17, AKAP6, F5, ZNF318, DOP1B, NAV2, SON, MYO7A, NIN, DOCK10",0.65,routine
250.0-252.0 kDa,250.0,252.0,16,0,0,0,,,,"UNC13C, DOCK10, CSPG4, KNTC1, ascc3, TNC, SORL1, MYO7A, PKDREJ, SON, ARID1B, NCOR1, HECTD1, OTOGL, DOCK10, CLIP1",0.8,routine
252.0-254.0 kDa,252.0,254.0,10,0,0,0,,,,"KIAA0100, SPAG17, KIAA0100, KIAA0100, PLCE1, ARID1B, ACACB, AHCTF1, LOXHD1, AHCTF1",0.5,routine
254.0-256.0 kDa,254.0,256.0,18,0,0,2,Actin family; Heat shock proteins,,,"NAV2, CACNA1G, ABCA1, ABCA1, PDE4DIP [Actin family], URB1, DNAJC13 [Heat shock proteins], C2CD3, CACNA1E, ASCC3, PTPRZ1, POLE, NAV3, DOP1B, NACAD, F8, CACNA1G, NACAD",2.4,routine
256.0-258.0 kDa,256.0,258.0,15,0,0,0,,,,"ZNF318, NAV2, AKAP6, ACACB, AHCTF1, PTPRQ, TTC28, GOLGA4, CIC, CIC, PLCE1, ABCA4, NAV2, HIVEP3, PCNX1",0.75,routine
258.0-260.0 kDa,258.0,260.0,15,0,0,3,Actin family; Heat shock proteins; Histone family,,,"C2CD3, SPG11, ABCA2, CACNA1G, TTC28, DNAJC13 [Heat shock proteins], POLE, F8, CEP290, ACACA, OTOGL, CREBBP [Histone family], CACNA1G, C2CD3, PDE4DIP [Actin family]",3.0,routine
260.0-262.0 kDa,260.0,262.0,14,0,0,2,Heat shock proteins; Histone family,,,"NCOR1, NAV2, EP300 [Histone family], LOXHD1, F8, TNC, NAV2, HECTD1, CACNA1B, CACNA1B, LOC101903126, LOC101903126, DNAJC13 [Heat shock proteins], VCAN",2.2,routine
262.0-264.0 kDa,262.0,264.0,17,0,0,1,Histone family,,,"NACAD, ROS1, CACNA1G, POLE, SPTBN2, SPG11, ACACA, ANKRD17, SON, GPR179, BRWD1, CACNA1G, PEG3, F8, KNL1, NOTCH2, EP300 [Histone family]",1.6,routine
264.0-266.0 kDa,264.0,266.0,20,0,0,1,Histone family,,,"PEG3, NOTCH2, IGF2R, ANKRD17, OTOGL, CACNA1A, TASOR2, NCOR1, PEG3, SPTBN2, GOLGA4, KIAA0100, CREBBP [Histone family], ACACA, NOTCH2, ACACA, RIF1, NOTCH1",1.75,routine
266.0-268.0 kDa,266.0,268.0,17,0,0,1,Actin family,,,"CNTRL, TLN1, PRPF8, STAB2, ACACB, ZAN, NCOR2, SEH1L, DOP1A, HIVEP2, ATRX, CEP192, PDE4DIP [Actin family], PRPF8, CNOT1, SEH1L, GOLGA4",1.6,routine
268.0-270.0 kDa,268.0,270.0,25,0,0,0,,,,"PRPF8, POLQ, GOLGA4, NACAD, ABCA2, TLN1, FASN, GOLGA4, SPTB, RIF1, TPR, SEH1L, ZFHX2, CNTRL, TTC28, CEP290, SPTBN2, DMD",1.25,routine
270.0-272.0 kDa,270.0,272.0,13,0,0,1,Actin family,,,"SPTBN2, ACACA, NCOR2, GOLGA4, IGF2R, TLN1, NBEA, FASN, PDE4DIP [Actin family], TTC28, SPTBN2, TLN1, NACAD",1.4,routine
272.0-274.0 kDa,272.0,274.0,21,0,0,2,Actin family; Lamin family,,,"FN1, CUL9, MYO18A, ZFHX2, NCOR1, SPTBN1, TLN2, ATRX, ANKHD1, ACACB, CEP192, CHD9, SPTBN2, PDE4DIP [Actin family], PRPF8, NCOR2, CEP250, CUL9",2.55,routine
274.0-276.0 kDa,274.0,276.0,16,0,0,2,Actin family; Lamin family,,,"MYO18A, SPTBN1, IGF2R, IGF2R, FASN, ABCA2, TPR, FN1, FLNB [Lamin family], FASN, SETX, STAB1, ANKRD17, LRRK2, PDE4DIP [Actin family], CACNA1A",2.3,routine
276.0-278.0 kDa,276.0,278.0,14,0,0,1,Lamin family,,,"CEP250, PDZD2, JMJD1C, NCOR2, DOP1A, LRRK2, STAB2, FLNB [Lamin family], ATRX, LOC616782, COL6A5, DOP1A, ZFYVE26, DOP1A",1.45,routine
278.0-280.0 kDa,278.0,280.0,12,0,0,2,Actin family; Lamin family,,,"FLNB [Lamin family], USP24, JMJD1C, , CEP295, MYO18B, PDE4DIP [Actin family], STAB1, RIF1, MYO18B, SPTAN1, SRRM2",2.1,routine
280.0-282.0 kDa,280.0,282.0,23,0,0,2,Histone family; Lamin family,,,"CACNA1A, MYO18B, FLNA [Lamin family], TENM2, ZFYVE26, BAHCC1, NCOR2, CUL9, SPTAN1, FLNA [Lamin family], SPTA1, TENM2, CEP295, NSD1 [Histone family], CEP290, TENM2, ATRX, GCN1",2.65,routine
282.0-284.0 kDa,282.0,284.0,14,0,1,1,Actin family,,MTOR,"RIF1, ZFYVE26, CACNA1A, SPG11, PDE4DIP [Actin family], COL6A5, SPTAN1, PIEZO1, COL6A5, PIEZO1, ZNF292, JMJD1C, ABCA12, MTOR",2.95,routine
284.0-286.0 kDa,284.0,286.0,18,0,0,1,Histone family,,,"BDP1, USP9X, EPG5, NSD1 [Histone family], CEP290, POLQ, SPTAN1, SPTAN1, RALGAPA1, SPTAN1, FN1, RALGAPA1, SPTAN1, HIVEP1, NBEAL1, PDZD2, CEP290, FBN3",1.65,routine
286.0-288.0 kDa,286.0,288.0,15,0,0,2,Histone family; Lamin family,,,"LRRK2, VWF, SPTAN1, SETD2 [Histone family], ANKRD11, TENM1, COL6A5, FLNC [Lamin family], CEP295, ANKRD11, MUC5B, ATRX, SPTAN1, TENM2, IGSF10",2.25,routine
