mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
403.0	3	2.15564628258825	1.307785435262034	1.8867355619993509	3.6979752319776233	0.2704182524946806	0.5687807703446278	0.4312192296553722	0.0	0.0	0.6882773345552471	0.6882773345552471	0.0	0.0	0.3268229166666667	0.2239009217528236	0.7760990782471764	22.390092175282362	77.60990782471764	routine
403.25	3	2.546697631811378	1.272413054503213	1.8357040036941639	3.569455469133421	0.2801547767292293	0.562699102229945	0.437300897770055	0.0	0.0	0.7867282680617691	0.7867282680617691	0.0	0.0	0.3548177083333333	0.22937920264081957	0.7706207973591804	22.937920264081956	77.06207973591805	routine
403.5	3	2.8863378024437365	1.2624272772883929	1.8212975724269207	3.5339890566003427	0.282966354446493	0.560961482768607	0.439038517231393	0.0	0.0	0.8894174625006288	0.8894174625006288	0.0	0.0	0.3834635416666667	0.2361062561088184	0.7638937438911816	23.61062561088184	76.38937438911816	routine
403.75	4	3.1212049387991865	1.275697074776721	1.8404418434569325	3.5811969022592467	0.2792362518154577	0.563567911960614	0.43643208803938605	0.0	0.0	0.9703746509104066	0.9703746509104066	0.0	0.0	0.4140625	0.2444076029901535	0.7555923970098465	24.44076029901535	75.55923970098465	routine
404.0	4	3.217073122492354	1.3035629967358862	1.880643870877219	3.6823936781163114	0.27156249098046986	0.5682015638575152	0.4317984361424848	0.0	0.0	1.007076144104489	1.007076144104489	0.0	0.0	0.44140625	0.25240195346437877	0.7475980465356212	25.240195346437876	74.75980465356213	routine
404.25	4	3.1685083588163425	1.3382114011858803	1.9306309521519407	3.8122188737649423	0.26231442451582043	0.5719664060237475	0.4280335939762525	0.0	0.0	0.9876255794129418	0.9876255794129418	0.0	0.0	0.423828125	0.24894863275593687	0.7510513672440631	24.894863275593686	75.10513672440631	routine
404.5	4	2.9966242805453422	1.3692346016854116	1.9753879696651184	3.932339737119063	0.25430152704268294	0.5792064871126557	0.42079351288734435	0.0	0.0	0.9123477221272355	0.9123477221272355	0.0	0.0	0.3919270833333333	0.24278339261149723	0.7572166073885027	24.27833926114972	75.72166073885028	routine
404.75	4	2.739520548497443	1.3828918138309074	1.9950911618997937	3.986412939260895	0.2508520856309999	0.58123370981755	0.41876629018245004	0.0	0.0	0.7927365452262952	0.7927365452262952	0.0	0.0	0.3567708333333333	0.2345011357877208	0.7654988642122792	23.45011357877208	76.54988642122792	routine
405.0	4	2.438647850295899	1.3626214713879445	1.9658472393802102	3.906420460302628	0.2559888292010765	0.5766000579206487	0.4233999420793513	0.0	0.0	0.647180195800893	0.647180195800893	0.0	0.0	0.318359375	0.22373985823016218	0.7762601417698378	22.37398582301622	77.62601417698379	routine
405.25	4	2.1284671830156587	1.2981480986756337	1.8728318242987736	3.6625077803758552	0.2730369626402207	0.5664639443961772	0.4335360556038228	0.0	0.0	0.49678399328481265	0.49678399328481265	0.0	0.0	0.2805989583333333	0.21176572568237761	0.7882342743176224	21.176572568237763	78.82342743176224	routine
405.5	4	1.828551549149389	1.1843273202409788	1.7086231517009753	3.2684874364668746	0.3059519179553483	0.5508253692441355	0.4491746307558645	0.0	0.0	0.35823380343838396	0.35823380343838396	0.0	0.0	0.24869791666666666	0.19988082147770053	0.8001191785222994	19.988082147770054	80.01191785222994	routine
405.75	3	1.5464994459828572	1.0307585452853056	1.4870702416370325	2.803191376039584	0.35673625730570846	0.5293947292209673	0.4706052707790327	0.0	0.0	0.24267337429368582	0.24267337429368582	0.0	0.0	0.21809895833333334	0.18687342188857517	0.8131265781114249	18.687342188857517	81.31265781114249	routine
406.0	2	1.282703916181592	0.8567087855755364	1.2359695164358326	2.3553958101009673	0.42455709384875473	0.5018824210831161	0.4981175789168839	0.0	0.0	0.15443093063397467	0.15443093063397467	0.0	0.0	0.19010416666666666	0.17299664693744568	0.8270033530625543	17.299664693744568	82.70033530625544	routine
406.25	1	1.036799099133719	0.686192022588568	0.9899658280860947	1.9861379463242674	0.5034897006276394	0.4740805097017087	0.5259194902982913	0.0	0.0	0.0923215406221904	0.0923215406221904	0.0	0.0	0.16536458333333334	0.1598612732587605	0.8401387267412395	15.986127325876051	84.01387267412395	routine
406.5	1	0.8105021978793953	0.5350472860133796	0.7719100661726016	1.7075289825835687	0.5856415968336623	0.4454097885896322	0.5545902114103678	0.0	0.0	0.05184756833324091	0.05184756833324091	0.0	0.0	0.14127604166666666	0.1466714575640747	0.8533285424359253	14.667145756407471	85.33285424359252	routine
406.75	1	0.6091531162528316	0.41854718485068304	0.6038359479621167	1.5197520322171199	0.6580020811297291	0.4317984361424848	0.5682015638575152	0.0	0.0	0.02735333831508252	0.02735333831508252	0.0	0.0	0.1171875	0.1372464840356212	0.8627535159643788	13.72464840356212	86.27535159643787	routine
407.0	1	0.43924336592593105	0.35272091895402125	0.5088687205927644	1.4229339741131108	0.70277329671834	0.4233999420793513	0.5766000579206487	0.0	0.0	0.013556540511923393	0.013556540511923393	0.0	0.0	0.09440104166666667	0.12945024593650448	0.8705497540634956	12.945024593650448	87.05497540634956	routine
407.25	1	0.30620014526319106	0.3641037604308913	0.5252906895426701	1.4392235408655598	0.6948190962736702	0.4254271647842456	0.5745728352157544	0.0	0.0	0.006311666021542759	0.006311666021542759	0.0	0.0	0.072265625	0.1244231974460614	0.8755768025539385	12.44231974460614	87.55768025539385	routine
407.5	1	0.21305468057670612	0.4843840972272645	0.698818534955252	1.623174982943849	0.6160765231770414	0.439907326962062	0.5600926730379381	0.0	0.0	0.0027605507736080588	0.0027605507736080588	0.0	0.0	0.049479166666666664	0.12234662340718216	0.8776533765928178	12.234662340718216	87.76533765928178	routine
407.75	0	0.1602641798123192	0.661714883465494	0.9546527808580866	1.938113124355532	0.5159657542345591	0.46655082536924414	0.5334491746307559	0.0	0.0	0.00113423766046485	0.00113423766046485	0.0	0.0	0.02734375	0.12347364384231103	0.8765263561576889	12.347364384231103	87.65263561576889	routine
408.0	0	0.1479568417182399	0.7037992924103713	1.0153677489416042	2.0214180951523755	0.4947022104917981	0.4787141615986099	0.5212858384013901	0.0	0.0	0.00043779317009811015	0.00043779317009811015	0.0	0.0	0.006510416666666667	0.12130614456631915	0.8786938554336808	12.130614456631914	87.86938554336808	routine
