mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
418.0-420.0 kDa	418.0	420.0	1	0	0	0				VPS13C	0.05	routine	419.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
428.0-430.0 kDa	428.0	430.0	1	0	0	0				LYST	0.05	routine	429.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
434.0-436.0 kDa	434.0	436.0	2	0	0	1	Histone family			LYST, KMT2A [Histone family]	0.85	routine	435.0	2.382400708855075	1.2524160882895132	0.5033304373008978	0.0	0.0	0.9774311777569316	0.23048755724189113	23.048755724189114
436.0-438.0 kDa	436.0	438.0	2	0	0	0				TRRAP, VPS13B	0.1	routine	437.0	2.4707586433528825	1.3049540875406247	0.5094121054155807	0.0	0.0	0.08627917356977827	0.16788037010389517	16.788037010389516
440.0-442.0 kDa	440.0	442.0	2	0	0	0				CMYA5, PKHD1	0.1	routine	441.0	2.6575619907396666	1.4101033446969695	0.5207066319142775	0.0	0.0	0.0	0.13017665797856937	13.017665797856937
442.0-444.0 kDa	442.0	444.0	1	0	0	0				FRAS1	0.05	routine	443.0	2.3795276115239132	1.2506751953168551	0.5030408340573415	0.0	0.0	0.0	0.12576020851433536	12.576020851433537
452.0-454.0 kDa	452.0	454.0	1	0	0	0				DNAH12	0.05	routine	453.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
458.0-460.0 kDa	458.0	460.0	1	0	0	0				ANK2	0.05	routine	459.0	2.458393997650202	1.2977161496017382	0.5073848827106864	0.0	0.0	0.5874198935853885	0.20220429359433828	20.22042935943383
460.0-462.0 kDa	460.0	462.0	3	0	0	1	Actin family			PKD1 [Actin family], DNAH7, MUC19	0.9	routine	461.0	3.1407448986062065	1.6511067674210216	0.5456125108601216	0.0	0.001687241766850516	0.6256413261023632	0.2206574231676951	22.06574231676951
464.0-466.0 kDa	464.0	466.0	1	0	1	0			PRKDC	PRKDC	1.55	routine	465.0	3.585675628783474	1.8422449834902266	0.5638575152041703	0.0	0.9130306265934759	0.001375873774662939	0.23235572660599127	23.23557266059913
