mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
534.0-536.0 kDa,534.0,536.0,2,0,0,0,,,,"DNAH5, HERC1",0.1,routine
536.0-538.0 kDa,536.0,538.0,2,0,0,0,,,,"DNAH8, DNAH8",0.1,routine
540.0-542.0 kDa,540.0,542.0,2,0,0,1,Histone family,,,"KMT2C [Histone family], RYR3",0.85,routine
542.0-544.0 kDa,542.0,544.0,1,0,0,1,Histone family,,,KMT2C [Histone family],0.8,routine
544.0-546.0 kDa,544.0,546.0,1,0,0,1,Histone family,,,KMT2C [Histone family],0.8,routine
546.0-548.0 kDa,546.0,548.0,1,0,0,1,Histone family,,,KMT2C [Histone family],0.8,routine
548.0-550.0 kDa,548.0,550.0,1,0,0,0,,,,ADGRV1,0.05,routine
550.0-552.0 kDa,550.0,552.0,1,0,0,0,,,,STARD9,0.05,routine
552.0-554.0 kDa,552.0,554.0,4,0,0,0,,,,"RYR3, RYR3, RYR3, USH2A",0.2,routine
554.0-556.0 kDa,554.0,556.0,3,0,0,0,,,,"BLTP1, BLTP1, RYR2",0.15,routine
556.0-558.0 kDa,556.0,558.0,3,0,0,0,,,,"BLTP1, USH2A, RYR2",0.15,routine
558.0-560.0 kDa,558.0,560.0,4,0,0,0,,,,"BLTP1, LOC415641, STARD9, SSPO",0.2,routine
560.0-562.0 kDa,560.0,562.0,3,0,0,0,,,,"SSPO, PCLO, PCLO",0.15,routine
562.0-564.0 kDa,562.0,564.0,1,0,0,0,,,,PCLO,0.05,routine
564.0-566.0 kDa,564.0,566.0,3,0,0,0,,,,"RYR2, RYR2, RYR2",0.15,routine
566.0-568.0 kDa,566.0,568.0,1,0,0,0,,,,HYDIN,0.05,routine
568.0-570.0 kDa,568.0,570.0,1,0,0,0,,,,PCLO,0.05,routine
570.0-572.0 kDa,570.0,572.0,1,0,0,1,Histone family,,,KMT2D [Histone family],0.8,routine
572.0-574.0 kDa,572.0,574.0,4,0,0,1,Histone family,,,"KMT2D [Histone family], UBR4, KMT2D [Histone family], UBR4",0.95,routine
576.0-578.0 kDa,576.0,578.0,2,0,0,0,,,,"HMCN1, HMCN1",0.1,routine
582.0-584.0 kDa,582.0,584.0,2,0,0,0,,,,"RNF213, RNF213",0.1,routine
584.0-586.0 kDa,584.0,586.0,1,0,0,0,,,,RNF213,0.05,routine
586.0-588.0 kDa,586.0,588.0,2,0,0,0,,,,"HMCN1, HMCN1",0.1,routine
588.0-590.0 kDa,588.0,590.0,1,0,0,1,Actin family,,,MACF1 [Actin family],0.8,routine
590.0-592.0 kDa,590.0,592.0,2,0,0,0,,,,"HMCN1, RNF213",0.1,routine
604.0-606.0 kDa,604.0,606.0,1,0,0,0,,,,HMCN1,0.05,routine
612.0-614.0 kDa,612.0,614.0,1,0,0,1,Actin family,,,MACF1 [Actin family],0.8,routine
614.0-616.0 kDa,614.0,616.0,2,0,0,1,Actin family,,,"MACF1 [Actin family], MACF1 [Actin family]",0.85,routine
632.0-634.0 kDa,632.0,634.0,1,0,0,0,,,,MDN1,0.05,routine
646.0-648.0 kDa,646.0,648.0,1,0,0,0,,,,DST,0.05,routine
654.0-656.0 kDa,654.0,656.0,1,0,0,0,,,,ADGRV1,0.05,routine
666.0-668.0 kDa,666.0,668.0,1,0,0,0,,,,DST,0.05,routine
678.0-680.0 kDa,678.0,680.0,1,0,0,0,,,,DST,0.05,routine
684.0-686.0 kDa,684.0,686.0,2,0,0,0,,,,"ADGRV1, DST",0.1,routine
700.0-702.0 kDa,700.0,702.0,1,0,0,0,,,,AHNAK2,0.05,routine
706.0-708.0 kDa,706.0,708.0,1,0,0,0,,,,NEB,0.05,routine
734.0-736.0 kDa,734.0,736.0,1,0,0,0,,,,NEB,0.05,routine
736.0-738.0 kDa,736.0,738.0,1,0,0,0,,,,NEB,0.05,routine
796.0-798.0 kDa,796.0,798.0,1,0,0,0,,,,SYNE2,0.05,routine
800.0-802.0 kDa,800.0,802.0,1,0,0,0,,,,SYNE2,0.05,routine
802.0-804.0 kDa,802.0,804.0,1,0,0,0,,,,OBSCN,0.05,routine
804.0-806.0 kDa,804.0,806.0,2,0,0,0,,,,"SYNE2, OBSCN",0.1,routine
822.0-824.0 kDa,822.0,824.0,2,0,0,1,Actin family,,,"OBSCN, MACF1 [Actin family]",0.85,routine
826.0-828.0 kDa,826.0,828.0,2,0,0,1,Actin family,,,"DST, MACF1 [Actin family]",0.85,routine
828.0-830.0 kDa,828.0,830.0,2,0,0,1,Actin family,,,"MACF1 [Actin family], MACF1 [Actin family]",0.85,routine
830.0-832.0 kDa,830.0,832.0,1,0,0,1,Actin family,,,MACF1 [Actin family],0.8,routine
848.0-850.0 kDa,848.0,850.0,1,0,0,0,,,,OBSCN,0.05,routine
866.0-868.0 kDa,866.0,868.0,2,0,0,0,,,,"DST, DST",0.1,routine
868.0-870.0 kDa,868.0,870.0,1,0,0,0,,,,OBSCN,0.05,routine
870.0-872.0 kDa,870.0,872.0,1,0,0,0,,,,DST,0.05,routine
878.0-880.0 kDa,878.0,880.0,1,0,0,0,,,,DST,0.05,routine
880.0-882.0 kDa,880.0,882.0,1,0,0,0,,,,OBSCN,0.05,routine
882.0-884.0 kDa,882.0,884.0,1,0,0,0,,,,DST,0.05,routine
890.0-892.0 kDa,890.0,892.0,2,0,0,0,,,,"OBSCN, OBSCN",0.1,routine
900.0-902.0 kDa,900.0,902.0,1,0,0,0,,,,OBSCN,0.05,routine
914.0-916.0 kDa,914.0,916.0,1,0,0,0,,,,OBSCN,0.05,routine
3614.0-3616.0 kDa,3614.0,3616.0,1,0,0,0,,,,,0.05,routine
3644.0-3646.0 kDa,3644.0,3646.0,2,0,0,0,,,,", ",0.1,routine
3654.0-3656.0 kDa,3654.0,3656.0,1,0,0,0,,,,,0.05,routine
3684.0-3686.0 kDa,3684.0,3686.0,1,0,0,0,,,,,0.05,routine
3704.0-3706.0 kDa,3704.0,3706.0,1,0,0,0,,,,,0.05,routine
3714.0-3716.0 kDa,3714.0,3716.0,1,0,0,0,,,,,0.05,routine
3820.0-3822.0 kDa,3820.0,3822.0,1,0,0,0,,,,,0.05,routine
3840.0-3842.0 kDa,3840.0,3842.0,1,0,0,0,,,,,0.05,routine
3894.0-3896.0 kDa,3894.0,3896.0,1,0,0,0,,,,,0.05,routine
