mw_bin_label	bin_start_kda	bin_end_kda	protein_count	protein_density_per_kda	mean_effective_candidates	median_effective_candidates	mean_identity_entropy_nats	mean_discriminability	ambiguity_percentile	auditability_percentile	mean_mw_kda	median_window_count	mean_window_count	median_gaussian_ambiguity	mean_gaussian_ambiguity	median_identity_entropy_nats	median_discriminability	median_nearest_neighbor_gap_kda
200.0-202.0 kDa	200.0	202.0	5	2.5	19.979669995762237	15.74687360229304	2.9281540117461806	0.05611935353230331	0.7428571428571429	0.2571428571428571	201.56506968000176	17.0	20.6	11.882388325419301	11.717229050896444	2.7566418441259115	0.06350466926046712	0.018922099999969078
202.0-204.0 kDa	202.0	204.0	12	6.0	14.956629856675093	15.702277106154973	2.701235294354829	0.06740419733330826	0.7	0.30000000000000004	202.68209601333464	16.0	16.166666666666668	12.040950917082677	10.210023659463452	2.7538057360232413	0.06368503129097708	0.0009847999999976764
204.0-206.0 kDa	204.0	206.0	0	0.0					0.2517857142857143	0.7482142857142857								
206.0-208.0 kDa	206.0	208.0	5	2.5	5.318610860205008	5.273330995246078	1.6709010045162251	0.18813536351162172	0.6321428571428571	0.3678571428571429	207.31239860000196	5.0	5.0	3.124579610257161	3.0129380670720525	1.6626622302919214	0.18963345955364885	0.260239399999989
208.0-210.0 kDa	208.0	210.0	1	0.5	6.010479158810582	6.010479158810582	1.7935044722926516	0.1663760864280063	0.6392857142857142	0.36071428571428577	209.97656118000188	5.0	5.0	2.7477810686137003	2.7477810686137003	1.7935044722926516	0.1663760864280063	0.4546633000001066
210.0-212.0 kDa	210.0	212.0	4	2.0	5.096648073940605	4.984293309828596	1.6278556697798905	0.19648894155184182	0.6285714285714286	0.37142857142857144	210.93996993000087	5.0	5.0	3.338552905202022	3.3450728345471923	1.6062912375415108	0.20063040492134115	0.007999699999999166
212.0-214.0 kDa	212.0	214.0	0	0.0					0.2517857142857143	0.7482142857142857								
214.0-216.0 kDa	214.0	216.0	2	1.0	2.818815106252142	2.818815106252142	1.0351039227200323	0.35562046589028373	0.5964285714285714	0.4035714285714286	214.72899883000161	2.5	2.5	1.188305577481684	1.188305577481684	1.0351039227200323	0.35562046589028373	0.24390069999921593
216.0-218.0 kDa	216.0	218.0	3	1.5	4.604999524752267	4.606838715562453	1.5271193032604227	0.21716539426406448	0.625	0.375	217.2327548800018	5.0	4.666666666666667	2.148797784780154	2.137707532625581	1.5275418767806128	0.21706859339830595	0.21196499999950902
218.0-220.0 kDa	218.0	220.0	2	1.0	3.9837905542657666	3.9837905542657666	1.3743401013650427	0.2550115511785859	0.6214285714285714	0.37857142857142856	219.06443643000253	4.5	4.5	1.4254304850711594	1.4254304850711594	1.3743401013650427	0.2550115511785859	0.871012899999883
220.0-222.0 kDa	220.0	222.0	1	0.5	2.1409761702343437	2.1409761702343437	0.761261879342122	0.46707666059195024	0.5785714285714286	0.4214285714285714	221.5632507800016	2.0	2.0	0.3027640341277751	0.3027640341277751	0.761261879342122	0.46707666059195024	1.8906166999995833
222.0-224.0 kDa	222.0	224.0	1	0.5	3.3437846150408204	3.3437846150408204	1.207103283770337	0.2990623246191927	0.6035714285714285	0.39642857142857146	223.63576048000235	3.0	3.0	1.0862328693777359	1.0862328693777359	1.207103283770337	0.2990623246191927	1.2024956000000486
224.0-226.0 kDa	224.0	226.0	2	1.0	3.414077796700908	3.414077796700908	1.2279072366795751	0.29290496863765536	0.6071428571428571	0.3928571428571429	224.84391178000217	3.0	3.0	1.622909981660619	1.622909981660619	1.2279072366795751	0.29290496863765536	0.011311399999556215
226.0-228.0 kDa	226.0	228.0	2	1.0	3.634181974483711	3.634181974483711	1.290125375682023	0.2753074771729741	0.6107142857142858	0.38928571428571423	227.35992128000208	3.0	3.0	1.2850618408030674	1.2850618408030674	1.290125375682023	0.2753074771729741	0.9026466000000681
228.0-230.0 kDa	228.0	230.0	2	1.0	2.9661112036602173	2.9661112036602173	1.0696921138876552	0.3491923047851602	0.6	0.4	229.29581558000234	3.0	3.0	0.9907141387686413	0.9907141387686413	1.0696921138876552	0.3491923047851602	1.0332477000001887
230.0-232.0 kDa	230.0	232.0	0	0.0					0.2517857142857143	0.7482142857142857								
232.0-234.0 kDa	232.0	234.0	0	0.0					0.2517857142857143	0.7482142857142857								
234.0-236.0 kDa	234.0	236.0	1	0.5	1.0155468661645535	1.0155468661645535	0.015427251800124612	0.9846911386539257	0.5392857142857143	0.46071428571428574	234.5990771800022	1.0	1.0	0.0021666841417546934	0.0021666841417546934	0.015427251800124612	0.9846911386539257	3.502729599999384
236.0-238.0 kDa	236.0	238.0	0	0.0					0.2517857142857143	0.7482142857142857								
238.0-240.0 kDa	238.0	240.0	1	0.5	1.3714193754195723	1.3714193754195723	0.31584624397276734	0.7291715560705564	0.55	0.44999999999999996	238.1018067800016	1.0	1.0	0.09711857908840282	0.09711857908840282	0.31584624397276734	0.7291715560705564	2.1776271000010183
