family	mw_kda	gaussian_family_mass	family_member_count
Actin family	86.75	6.967669312948016	1317
Actin family	87.0	6.712249736311231	1317
Actin family	87.25	6.394899063582091	1317
Actin family	87.5	6.063805085562555	1317
Actin family	87.75	5.767930486863235	1317
Actin family	88.0	5.549781464579426	1317
Actin family	88.25	5.438480556973364	1317
Actin family	88.5	5.446749160983742	1317
Actin family	88.75	5.57060814457504	1317
Actin family	89.0	5.788265385105445	1317
Actin family	89.25	6.064933278553128	1317
Actin family	89.5	6.3532651376449545	1317
Actin family	89.75	6.6068785786438715	1317
Actin family	90.0	6.783226890887882	1317
Actin family	90.25	6.855621273090685	1317
Actin family	90.5	6.819455789176338	1317
Actin family	90.75	6.69394768454131	1317
Actin family	91.0	6.52250733411513	1317
Actin family	91.25	6.360918602799571	1317
Actin family	91.5	6.267568730841926	1317
Actin family	91.75	6.290951614816524	1317
Actin family	92.0	6.451096967505363	1317
Actin family	92.25	6.73648034275735	1317
Actin family	92.5	7.099722770830878	1317
Actin family	92.75	7.460573187044899	1317
Actin family	93.0	7.730613948229439	1317
Actin family	93.25	7.832317117536225	1317
Actin family	93.5	7.723036094013398	1317
Actin family	93.75	7.416240426528348	1317
Actin family	94.0	6.983397949194946	1317
Actin family	94.25	6.542805373877855	1317
Actin family	94.5	6.228391073606063	1317
Actin family	94.75	6.1550355333256395	1317
Actin family	95.0	6.3840386786413195	1317
Actin family	95.25	6.904980519208652	1317
Actin family	95.5	7.631619957759456	1317
Actin family	95.75	8.423584534640455	1317
Actin family	96.0	9.122512157526826	1317
Actin family	96.25	9.59288621336524	1317
Actin family	96.5	9.759402068510193	1317
Actin family	96.75	9.623526687164716	1317
Actin family	97.0	9.261066721453624	1317
Actin family	97.25	8.79044204071058	1317
Actin family	97.5	8.341631455810894	1317
Actin family	97.75	8.009009032618184	1317
Actin family	98.0	7.837326785501729	1317
Actin family	98.25	7.809961311031035	1317
Actin family	98.5	7.870918120995698	1317
Actin family	98.75	7.9485822189403885	1317
Actin family	99.0	7.984016750946584	1317
Actin family	99.25	7.947020193551801	1317
Actin family	99.5	7.838940513874361	1317
Actin family	99.75	7.685724268982003	1317
Actin family	100.0	7.522809249316209	1317
Actin family	100.25	7.378438590482098	1317
Actin family	100.5	7.273727416729245	1317
Actin family	100.75	7.222336788976418	1317
Actin family	101.0	7.232626171423189	1317
Actin family	101.25	7.320158428031101	1317
Actin family	101.5	7.504133465611025	1317
Actin family	101.75	7.799596908014458	1317
Actin family	102.0	8.203784367055448	1317
Actin family	102.25	8.686305782799653	1317
Actin family	102.5	9.184089761362532	1317
Actin family	102.75	9.611267413686333	1317
Actin family	103.0	9.878798583741368	1317
Actin family	103.25	9.9144823771606	1317
Actin family	103.5	9.687958582960494	1317
Actin family	103.75	9.21453366358406	1317
Actin family	104.0	8.549083678248113	1317
Actin family	104.25	7.776500111830606	1317
Actin family	104.5	6.984102815227031	1317
Actin family	104.75	6.25283097418926	1317
Actin family	105.0	5.644191389944083	1317
Actin family	105.25	5.198845475589724	1317
Actin family	105.5	4.937423068896098	1317
Actin family	105.75	4.861544182223694	1317
Actin family	106.0	4.954937576953121	1317
Actin family	106.25	5.1833866989691035	1317
Actin family	106.5	5.496756335138958	1317
Actin family	106.75	5.834503449842463	1317
Actin family	107.0	6.136689620490989	1317
Actin family	107.25	6.34883452073783	1317
Actin family	107.5	6.435641985691593	1317
Actin family	107.75	6.383264439755198	1317
Actin family	108.0	6.199049386420027	1317
Actin family	108.25	5.908595371614654	1317
Actin family	108.5	5.548143242350168	1317
Actin family	108.75	5.157094916993943	1317
Actin family	109.0	4.77454439195675	1317
Actin family	109.25	4.432301329193664	1317
Actin family	109.5	4.149037579854224	1317
Actin family	109.75	3.932133885276076	1317
Actin family	110.0	3.7794139133248	1317
Actin family	110.25	3.681228335039444	1317
Actin family	110.5	3.635707422757792	1317
Actin family	110.75	3.651421732395252	1317
Actin family	111.0	3.7598781707834767	1317
Actin family	111.25	4.011048983218918	1317
Actin family	111.5	4.463475093866643	1317
Actin family	111.75	5.167217434848401	1317
Actin family	112.0	6.145342468621726	1317
Actin family	112.25	7.373962218254064	1317
Actin family	112.5	8.775526306786592	1317
Actin family	112.75	10.22038105936334	1317
Actin family	113.0	11.550333023810754	1317
Actin family	113.25	12.60224927152684	1317
Actin family	113.5	13.244828779043843	1317
Actin family	113.75	13.407909999202335	1317
Actin family	114.0	13.09989344918758	1317
Actin family	114.25	12.408874640653202	1317
Actin family	114.5	11.4795546085195	1317
Actin family	114.75	10.482972101356621	1317
Actin family	115.0	9.571930876898385	1317
Actin family	115.25	8.848670138725435	1317
Actin family	115.5	8.344144674108726	1317
Actin family	115.75	8.019252681312947	1317
Actin family	116.0	7.789175457213476	1317
Actin family	116.25	7.56021212904479	1317
Actin family	116.5	7.263786428080447	1317
Actin family	116.75	6.879746539084086	1317
Actin family	117.0	6.443466056120393	1317
Actin family	117.25	6.02891266929194	1317
Actin family	117.5	5.726592967989866	1317
Actin family	117.75	5.613503791462151	1317
Actin family	118.0	5.732255193735647	1317
Actin family	118.25	6.0904424857904145	1317
Actin family	118.5	6.6553637632849405	1317
Actin family	118.75	7.371158692236868	1317
Actin family	119.0	8.161644654205352	1317
Actin family	119.25	8.945335698866671	1317
Actin family	119.5	9.641758289782928	1317
Actin family	119.75	10.176934722334847	1317
Actin family	120.0	10.49478001669723	1317
Actin family	120.25	10.560646515841922	1317
Actin family	120.5	10.372577844262683	1317
