mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
827.75	1	0.6597390340780641	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
828.0	1	0.8037432134101979	0.005599746792779296	0.008078726928176568	1.0056154546812297	0.9944159025648529	0.852114929289051	0.14788507071094903	0.0	0.0	0.0005421893477500058	0.0005421893477500058	0.0	0.0	0.00816326530612245	0.21506954864879335	0.7849304513512066	21.506954864879336	78.49304513512067	elevated
828.25	1	0.919999315747315	0.011291933079860761	0.01629081585636516	1.0113559276033282	0.98877158150421	0.8524988801433416	0.14750111985665837	0.0	0.0	0.0013856082758162576	0.0013856082758162576	0.0	0.0	0.02857142857142857	0.22026757717869255	0.7797324228213074	22.026757717869256	77.97324228213074	elevated
828.5	1	0.9907322601385854	0.026418544351816873	0.03811390292387134	1.02677060758989	0.9739273724900172	0.8533307736609714	0.14666922633902857	0.0	0.0	0.003326492519832998	0.003326492519832998	0.0	0.0	0.04897959183673469	0.22557759137442654	0.7744224086255734	22.557759137442655	77.44224086255734	elevated
828.75	1	1.004802536303271	0.05296514803522407	0.0764125564103676	1.0543928968148844	0.9484130659650737	0.8543546426057465	0.14564535739425355	0.0	0.0	0.007502210208053407	0.007502210208053407	0.0	0.0	0.06938775510204082	0.2309355994269468	0.7690644005730531	23.09355994269468	76.90644005730532	elevated
829.0	1	0.9632084566834516	0.10405474534706474	0.15011926509317425	1.1096612020403862	0.9011759608799992	0.8560824214500544	0.14391757854994558	0.0	0.0	0.01589455966962982	0.01589455966962982	0.0	0.0	0.09251700680272108	0.2371498570631939	0.7628501429368061	23.71498570631939	76.2850142936806	high
829.25	1	0.8793417704814471	0.19797472714192202	0.2856171570689966	1.2189315875473443	0.8203905864906952	0.8583221347667499	0.1416778652332501	0.0	0.0	0.03163474720360103	0.03163474720360103	0.0	0.0	0.11428571428571428	0.24315196226311606	0.7568480377368839	24.315196226311606	75.68480377368839	high
829.5	1	0.7768821518343136	0.3570658861519796	0.5151371832220841	1.4291300266301623	0.6997263939362917	0.8621616433096564	0.1378383566903436	0.0	0.0	0.059147559586729376	0.059147559586729376	0.0	0.0	0.13945578231292516	0.2504043564056454	0.7495956435943546	25.04043564056454	74.95956435943546	high
829.75	1	0.6850279505245247	0.5886367104687106	0.8492232630784013	1.8015307325238898	0.5550835086776623	0.8682408651692584	0.13175913483074164	0.0	0.0	0.10388812006984742	0.10388812006984742	0.0	0.0	0.1653061224489796	0.2583867469045595	0.7416132530954405	25.83867469045595	74.16132530954404	high
830.0	2	0.6326522599944566	0.8431057875617485	1.2163445386601184	2.323572303841774	0.43037180222307214	0.8810392269789467	0.11896077302105335	0.0	0.0	0.1714160721365928	0.1714160721365928	0.0	0.0	0.19387755102040816	0.2687291944998387	0.7312708055001613	26.87291944998387	73.12708055001613	high
830.25	2	0.6431191861946599	1.0112283913398457	1.4588941853921193	2.748975759855743	0.36377185081198266	0.8875663915018878	0.11243360849811224	0.0	0.0	0.2657013653715923	0.2657013653715923	0.0	0.0	0.22312925170068026	0.277673910800642	0.7223260891993579	27.7673910800642	72.23260891993579	high
830.5	3	0.7289255013393031	1.023275476661113	1.476274455642278	2.782293191399182	0.35941575211816984	0.8882703014014206	0.1117296985985794	0.0	0.0	0.38689456402188616	0.38689456402188616	0.0	0.0	0.2530612244897959	0.2853328814728041	0.7146671185271959	28.533288147280413	71.46671185271958	high
830.75	2	0.890027535137701	0.9426135233174617	1.3599038555649754	2.5666807400618117	0.3896082533334152	0.8849427273309016	0.11505727266909838	0.0	0.0	0.5292343987366298	0.5292343987366298	0.0	0.0	0.2891156462585034	0.29351459339735125	0.7064854066026487	29.351459339735126	70.64854066026487	high
831.0	2	1.1122529018198701	0.8588710842317492	1.2390890539840718	2.360494389635287	0.42364006641613206	0.8817431368784796	0.1182568631215204	0.0	0.0	0.6800801449993696	0.6800801449993696	0.0	0.0	0.32108843537414966	0.3007078930631573	0.6992921069368427	30.07078930631573	69.92921069368427	high
831.25	2	1.368854764995958	0.8106303684692195	1.1694924125845363	2.2493254437061507	0.4445777300915282	0.8798873744160748	0.12011262558392521	0.0	0.0	0.820972712108068	0.820972712108068	0.0	0.0	0.35374149659863946	0.3084072177536786	0.6915927822463215	30.840721775367857	69.15927822463215	high
831.5	2	1.6247455863417222	0.7990622043401525	1.1528030795633417	2.2234548042009563	0.44975054051497587	0.8792474563255903	0.12075254367440968	0.0	0.0	0.9310091370999357	0.9310091370999357	0.0	0.0	0.38843537414965984	0.3169207076188125	0.6830792923811875	31.692070761881254	68.30792923811875	high
831.75	2	1.8433761994231583	0.8153644070541111	1.1763221865743363	2.259999081920198	0.44247805585405575	0.8799513662251232	0.12004863377487685	0.0	0.0	0.9918266177476355	0.9918266177476355	0.0	0.0	0.4163265306122449	0.324069474209342	0.675930525790658	32.4069474209342	67.5930525790658	high
832.0	2	1.9949503681325087	0.8519653753026242	1.2291262219582004	2.3442496577044234	0.42657572614481565	0.881359186024189	0.11864081397581105	0.0	0.0	0.9925997700715822	0.9925997700715822	0.0	0.0	0.4170068027210884	0.32459149718631936	0.6754085028136807	32.459149718631934	67.54085028136807	high
832.25	3	2.06358651425114	0.9034925105975804	1.3034641645194485	2.4682083192317776	0.40515218760434574	0.8832789402956421	0.11672105970435787	0.0	0.0	0.9331880657189193	0.9331880657189193	0.0	0.0	0.3891156462585034	0.3180986466385364	0.6819013533614636	31.809864663853638	68.19013533614637	high
832.5	3	2.0507867748592608	0.9640431925013838	1.3908203330245108	2.62227744105056	0.3813479017686897	0.8857746208485314	0.11422537915146858	0.0	0.0	0.8241775430006918	0.8241775430006918	0.0	0.0	0.354421768707483	0.3100490973890036	0.6899509026109965	31.00490973890036	68.99509026109965	high
832.75	3	1.9733522712761054	1.0224985102056618	1.4751535299900616	2.780132282505804	0.359695114614717	0.8881423177833238	0.11185768221667625	0.0	0.0	0.6837998046382461	0.6837998046382461	0.0	0.0	0.3217687074829932	0.30247775631657925	0.6975222436834208	30.247775631657923	69.75222436834207	high
833.0	3	1.8577007395793093	1.0651377571076135	1.5366689600427472	2.9012386227736355	0.34468036932583723	0.8908939655724067	0.10910603442759326	0.0	0.0	0.5329589538313237	0.5329589538313237	0.0	0.0	0.2897959183673469	0.29517247098493843	0.7048275290150616	29.517247098493844	70.48275290150616	high
833.25	3	1.7287009662575084	1.069135642551528	1.5424366895467247	2.9128606587374843	0.34330512755575066	0.8910859409995521	0.10891405900044793	0.0	0.0	0.3902250529366526	0.3902250529366526	0.0	0.0	0.2537414965986395	0.2862068593995479	0.7137931406004521	28.620685939954786	71.3793140600452	high
833.5	3	1.6033212686630314	1.0184318220760153	1.4692865391925785	2.768849309270122	0.36116086081391097	0.8879503423561784	0.11204965764382158	0.0	0.0	0.26840656149443937	0.26840656149443937	0.0	0.0	0.22380952380952382	0.27793996654142555	0.7220600334585745	27.793996654142557	72.20600334585745	high
833.75	3	1.486302449239636	0.912156181186434	1.3159631991138832	2.489684961998634	0.40165724389371504	0.8837908747680296	0.11620912523197036	0.0	0.0	0.17343138948075057	0.17343138948075057	0.0	0.0	0.1945578231292517	0.26958717447432035	0.7304128255256797	26.958717447432036	73.04128255256796	high
834.0	2	1.3718138063643037	0.7674626586430986	1.1072145716918578	2.1542931360682864	0.4641893822421306	0.8779676201446215	0.12203237985537851	0.0	0.0	0.10527345430563309	0.10527345430563309	0.0	0.0	0.16598639455782313	0.26098850367561116	0.7390114963243888	26.098850367561116	73.90114963243887	high
834.25	2	1.2491679729460727	0.610485552854367	0.8807444796373525	1.8413252424872026	0.5430871075493606	0.8691367504959365	0.13086324950406347	0.0	0.0	0.06002976433647959	0.06002976433647959	0.0	0.0	0.1401360544217687	0.25231820122942633	0.7476817987705737	25.231820122942633	74.76817987705738	high
834.5	1	1.109650951604066	0.46386092541266843	0.6692098567550221	1.590201798401804	0.6288510055799378	0.8644013566263519	0.13559864337364813	0.0	0.0	0.032156664768694346	0.032156664768694346	0.0	0.0	0.11496598639455782	0.24484183575522742	0.7551581642447726	24.484183575522742	75.51581642447725	high
834.75	1	0.951400293752165	0.34031605063331966	0.49097227858360765	1.4053916953154697	0.7115454028462357	0.8619696678825111	0.13803033211748894	0.0	0.0	0.016181990907403538	0.016181990907403538	0.0	0.0	0.09319727891156462	0.2387917366985189	0.7612082633014811	23.87917366985189	76.1208263301481	high
835.0	1	0.7805768344839249	0.2433374102274245	0.35106167499786867	1.2754989179015845	0.7840069371796664	0.8594739873296218	0.14052601267037823	0.0	0.0	0.007649789808805755	0.007649789808805755	0.0	0.0	0.07006802721088436	0.23238550363512653	0.7676144963648734	23.23855036351265	76.76144963648734	high
835.25	1	0.6089939667361143	0.17080546410289396	0.24642019601798298	1.1862599564288927	0.8429855484715103	0.8575542330581686	0.14244576694183142	0.0	0.0	0.003397219800849367	0.003397219800849367	0.0	0.0	0.04965986394557823	0.2268035242509367	0.7731964757490633	22.68035242509367	77.31964757490633	elevated
835.5	1	0.4498632030491113	0.11831476930653106	0.1706921309424541	1.1255983594262386	0.8884163623956763	0.8565303641133934	0.14346963588660655	0.0	0.0	0.0014172758469949479	0.0014172758469949479	0.0	0.0	0.029251700680272108	0.2214455161984164	0.7785544838015837	22.14455161984164	77.85544838015836	elevated
835.75	1	0.3137470839539697	0.08117446598702074	0.11710999952628466	1.0845600989097333	0.922032814046231	0.85544250335957	0.14455749664043005	0.0	0.0	0.0005554458421593475	0.0005554458421593475	0.0	0.0	0.008843537414965987	0.216071510193634	0.783928489806366	21.6071510193634	78.3928489806366	elevated
836.0	1	0.20600635211428026	0.047500119587115294	0.06852818696996395	1.0486463265258668	0.9536103590931077	0.8541626671786011	0.14583733282139888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21354066679465028	0.7864593332053498	21.354066679465028	78.64593332053498	elevated
836.25	0	0.12750473461736878	0.03278568008537282	0.047299738071339414	1.0333290525133285	0.967745944593096	0.8535867408971651	0.14641325910283487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21339668522429128	0.7866033147757088	21.33966852242913	78.66033147757088	elevated
