mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
0.0-2.0 kDa,0.0,2.0,332,1,6,6,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Mitochondrial markers; p53 pathway,Tfrc,"Akt1s1, Ccnb1ip1, Ccnl1, Cdk17, Rbbp6, Rbm47","Gm45021, , Aars1, Ighd1-1, Tsc2, , Tlr3, Tor1aip2 [Actin family], Dtx2, Slc2a4, Pou2f1, Ighd1-3, Rnf44, Dab2, Pgpep1, Nrip1 [Actin family], Tll1, ",35.1,elevated
2.0-4.0 kDa,2.0,4.0,958,0,20,12,AKT pathway; Actin family; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,,"Aktip, Ccnd3, Ccnl1, Ccny, Cdk6, Cdk9, Jak1, Map2k4, Map3k12, Mapkap1, Prkag2, Prkcg, Rassf2, Rassf6, Rbbp8, Rbm38, Rbsn, Rhox7a","Traj9, Traj25, Stac3, Akap7, Traj24, Traj31, Hras, Glt8d1, Man2a2, Traj41, Mier1, Trgj2, Traj34, Chd7, Aasdh, Sgms2, Traj33, Traj4",59.0,high
4.0-6.0 kDa,4.0,6.0,1867,1,58,13,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,H3f3a,"Akt1s1, Aktip, Bcl2l13, Bclaf1, Bclaf3, Ccn4, Ccnd3, Cdk17, Cdk19, Cdk20, Cdk2ap2, Cdk5rap3, Cdkl3, Cdkn2aipnl, Cdkn2d, Jakmip2, Map3k12, Mapk13, Mapk14, Mapk8, Mapkap1, Pik3cd, Prkab2, Prkag3, Prkar1b, Prkar2a, Prkcz, Rasa2, Rasa3, Rasgef1b, Rasl12, Rassf4, Rassf6, Rassf7, Rb1, Rb1cc1, Rbakdn, Rbbp4, Rbfox2, Rbm25, Rbm39, Rbm48, Rbm6, Rbm7, Rbpms, Rbsn, Rell1, Reln, Tgfb1, Tgfbrap1","Abhd5, Dnajc1 [Heat shock proteins], Sun2, Cx3cl1, Calm2, Mettl1, Sacm1l [Actin family], Rgsl1, Cdh5, Sgms1, Chd2, Ddx51, Slc22a21, Sema4c, Fkbp8, Sil1, Galt, Lce1m",121.75,high
6.0-8.0 kDa,6.0,8.0,2183,5,49,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Cox4i1, Gapdh, H3f3a, Vdac2","Akt2, Bcl2l13, Bcl7c, Bclaf3, Casp4, Ccnd3, Ccne1, Cdk18, Cdk20, Cdk4, Cdk5rap2, Cdk9, Fosl1, Map2k2, Map3k11, Map3k4, Mapk13, Mapkapk5, Pik3cb, Pik3cd, Prkg1, Prkn, Rasgrp2, Rasgrp3, Rbakdn, Rbis, Rbm20, Rbm33, Rbm39, Rbm6, Rbp7, Rbpms, Rbx1, Rela, Relt, Rho, Rhoa, Smad2, Stat5a","Krtdap, Acbd4, Mlst8, Eri1, Stat5a [JAK-STAT], Retreg1, Xkr5, Shb, S100a14, Plpp5, Gpr12, Slc2a4, Gimap4, Psma3, Ppat, Gm64043, Phf3, Chfr",129.0,high
8.0-10.0 kDa,8.0,10.0,2351,3,62,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Atp5f1a, Hsp90ab1, Tbp","Akt1s1, Akt2, Bcl2l1, Bcl2l11, Bcl2l12, Bcl2l2, Bcl7c, Bcl9l, Ccn2, Ccnd3, Ccni, Ccnyl1, Cdk17, Cdk2ap1, Cdk5rap3, Cdk6, Cdkal1, Cdkl2, Cdkl3, Hif3a, Jakmip1, Map2k2, Map2k4, Map2k7, Map3k20, Map3k5, Mapkapk3, Pik3r2, Pik3r3, Prkar1b, Prkrip1, Rasal1, Rasgrp4, Rassf1, Rassf4, Rassf7, Rassf8, Rbakdn, Rbbp6, Rbbp7, Rbis, Rbm18, Rbm25, Rbm3, Rbm38, Rbm6, Rbx1, Relch, Rell2, Rhobtb3, Rhog, Rhox3a, Rhox3a2, Rhox3c, Rhox3e, Rhox3f, Rhox3h, Smad6","Ubxn2a, Vmn2r83, Gm6993, Slc16a11, Krtap6-1, Styx, Litafd, Sp140l2, Rcbtb2, Ncl, Cox8c [Mitochondrial markers], Grip1 [Actin family], Rad9a, Asph, D2hgdh, Ppid, Cystm1, A630089N07Rik",138.5,high
10.0-12.0 kDa,10.0,12.0,2494,5,55,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family; p53 pathway,"Actb, Cox4i1, Hsp90aa1, Tomm20","Akt1s1, Akt2, Bcl2l1, Bcl3, Casp1, Casp4, Ccna1, Ccnd3, Ccnl2, Ccny, Cdk14, Cdk2ap2, Cdk5rap2, Cdkal1, Cdkl3, Foxo3, Gskip, Jakmip1, Map2k4, Map3k4, Pparg, Prkcz, Prkg2, Prkn, Raf1, Rasgef1b, Rasgrp2, Rassf8, Rb1cc1, Rbis, Rbm18, Rbm25, Rbm38, Rbm5, Rbmx, Rbp4, Rbpms, Rhobtb1, Rhobtb3, Rhoj, Rhoq, Rhox2c, Rhox2f, Rhox2g, Rhox2h, Srcin1","Evc, Dbi, Ccdc71, A030005L19Rik, Arhgef40, Tmbim1, Clec4n, Kcnj13, Arhgef39, Lce3a, Zfand2a, Gm27235, Ctdnep1 [Mitochondrial markers], Mppe1, Acbd7, Gm17655, Taf11, Sgk1",138.0,high
12.0-14.0 kDa,12.0,14.0,2736,6,53,15,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"H3f3a, Hsp90ab1, Hspa8, Lmna, Tbp, Tubb3","Akt1s1, Bcl2l12, Bcl2l2, Bcl6b, Ccnd3, Ccnf, Ccnh, Cdk10, Cdk2ap1, Cdk2ap2, Cdk5rap3, Cdk8, Cdkal1, Cdkn2aip, Cdkn2aipnl, Cdkn2b, Mapk1, Mapk1ip1l, Mapkapk5, Mdm4, Pik3cd, Pik3r1, Prkacb, Prkar1b, Prkch, Prkcsh, Prkg2, Raf1, Rassf7, Rbbp5, Rbbp6, Rbbp8, Rbm14, Rbm17, Rbm38, Rbm5, Rbp4, Rbx1, Rela, Relb, Relt, Rhoc, Rhot2, Rhox2c, Smad3, Stat6, Tgfb1i1, Tgfbrap1",", Atp8a1, Ms4a15, Tgfbrap1, Nrg2, , Rtca, Pemt [Lamin family], St6galnac6, , , Pum2, Stk19, Zfp655, Pex39, Rbbp5 [Histone family], Slurp1, Tsr3",140.75,high
14.0-16.0 kDa,14.0,16.0,2255,5,40,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway,"H2ac1, H3c1, H3c2, H3f3a, Tbp","Akt1, Bcl2a1c, Bcl2l14, Casp3, Ccnd3, Cdk10, Cdk5r1, Cdk5rap3, Cdkl3, Cdkn1c, Gskip, Map2k4, Mapk1, Mapk15, Mdm4, Nfkb1, Nfkbib, Ppargc1a, Prkce, Prkci, Prkcz, Rasa4, Rasgrp2, Rbfox1, Rbfox3, Rbm10, Rbm12, Rbm28, Rbm48, Rbm8a, Rbp1, Rbp2, Rbp7, Relb, Rell2, Stat1, Stat5a","Crebl2, Trbv12-2, Inpp5d, Nop56, Reep6, Tktl1, Ankrd24, Cpne6, Rab38, Gm3676, Ccdc163, Nsun3, H2ac21 [Histone family], Cbx6, Sox6, Txndc17, Tsen15, Sptbn4",115.5,high
16.0-18.0 kDa,16.0,18.0,2093,3,53,14,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Actb, Rplp0, Tomm20","Bcl2l1, Bcl2l12, Bcl7b, Casp1, Ccn4, Ccna2, Ccnh, Ccni, Ccnl1, Cdk10, Cdk20, Cdk4, Cdk5rap3, Cdkn1a, Cdkn2a, Cdkn2d, Hif3a, Jakmip1, Map3k5, Map3k7cl, Mapk1ip1l, Mdm2, Pik3cd, Pik3ip1, Prkag1, Rasal2, Rasgrf1, Rasl10b, Rbbp5, Rbm25, Rbm3, Rbm4, Rbm47, Rbm4b, Rbm5, Rbm7, Rbpms, Rbsn, Rell2, Rhoc, Rhoq, Rhox12, Smad3, Tgfbr3","Usp15, Slc35b3, Folr1, MNCb-2990, Cep72, Zfp429, Tdrkh, Klf15, Mef2c, Zfp965, Snrpb2, Uqcrc2 [Mitochondrial markers], Rpl32-ps, Grsf1, Dusp3, Bsph1, Pbsn, Arhgap42",125.0,high
18.0-20.0 kDa,18.0,20.0,1887,4,51,13,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Cox4i1, Hsp90ab1, P4hb, Tbp","Bcl2a1, Bcl2l15, Ccna1, Ccnd2, Ccne1, Ccni, Ccnl1, Cdk14, Cdk19, Cdk8, Cdkn1c, Cdkn2a, Cdkn2c, Map2k3, Map3k5, Mapk10, Mapkap1, Mapkapk2, Pik3ip1, Prkab1, Prkab2, Prkar1a, Prkrip1, Rasa4, Rasal2, Rasgrp2, Rasl12, Rb1cc1, Rbfox3, Rbm25, Rbm39, Rbm4, Rbm44, Rbm8a, Rbm8a2, Rbms3, Rbmyf4, Rbpms2, Rell2, Rhoa, Rhoj, Rhot2, Rhox2a, Rhox2c, Rhox3g, Rhox3h, Rhox9, Stat1","Prdm11, Syp, Ndfip1 [Actin family], Spaca5, Polg2, Ube2i, Zfp426, Pigp, Wtip [Actin family], Jchain, Pcca, Il36a, Ncbp2, Cpne8, Srr, Czib, Slxl1, Utp20",126.25,high
20.0-22.0 kDa,20.0,22.0,2006,1,59,13,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,Vdac2,"Akt1s1, Bcl2a1b, Bcl2a1d, Bcl2l1, Bcl2l2, Casp8ap2, Ccnt1, Cdk20, Cdk5rap1, Fosb, Gsk3b, Jakmip1, Map2k2, Map3k8, Mapk10, Mapk13, Mapk4, Mapkapk5, Pik3cd, Pik3r1, Pik3r4, Prkci, Prkrip1, Rasgrf1, Rbbp9, Rbfox2, Rbm15b, Rbm18, Rbm25, Rbm5, Rbm6, Rbms3, Rbpj, Rbpms, Rbpms2, Rell2, Rho, Rhoa, Rhog, Rhoh, Rhox12, Rhox2a, Rhox2b, Rhox2c, Rhox2d, Rhox2e, Rhox2f, Rhox2g, Rhox2h, Rhox3a, Rhox3a2, Rhox3c, Rhox3e, Vegfa, Vegfb","Bacc1, Smarca2, Sbds, Anxa3, Tmem240, Cd247, Pakap, Qdpr, Obp2b, Csnk2b, Slc47a1, Proser2, Pik3cd, Tm9sf1, Sat1, Septin2, Plin1, Ubr2",123.25,high
22.0-24.0 kDa,22.0,24.0,1749,2,55,13,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,"Hsp90aa1, Hsp90ab1","Akt1, Bcl2l10, Bcl2l11, Bcl7a, Bcl7b, Bcl7c, Casp9, Ccnd2, Cdk1, Cdkl3, Cdkn1b, Cdkn3, Jakmip1, Map2k2, Map2k4, Mapk1ip1l, Mapk7, Pik3c2g, Pik3r4, Prkacb, Prkag2, Prkar2a, Prkn, Raf1, Rasl10a, Rasl10b, Rassf2, Rassf7, Rbm26, Rbms3, Rbp4, Rbpms2, Rho, Rhob, Rhoc, Rhod, Rhof, Rhoj, Rhoq, Rhox10, Rhox11, Rhox3f, Rhox4a2, Rhox4b, Rhox4c, Rhox4d, Rhox4e, Rhox4f, Rhox4g, Rhox5, Smad2","Il36g, Ctf2, Ppp4r3b, Ttll8 [Tubulin family], Ankub1, Arhgef11, Rhoc, Lrrc51, Ctag2l2, Cask, Sh3glb1, Gpank1, Ttc27, Bud13, Ccnd2 [Cell-cycle CDK/cyclin], Ube4a, Ap3s2, Hdac6 [Histone family]",122.25,high
24.0-26.0 kDa,24.0,26.0,1677,2,29,15,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway,"Rplp0, Sdha","Akt1s1, Akt2, Bcl10, Ccnd3, Cdk13, Cdkl3, Foxo3, Mapk3, Mapk8ip3, Pparg, Prkag1, Rasl2-9, Rb1cc1, Rbm24, Rbm38, Rbm4, Rhot1, Rhox1, Rhox13, Rhox3c, Rhox3e, Rhox3f, Rhox3h, Rhox6, Rhox9, Smad7, Srcap, Tp53inp2, Vegfa","Metrn, Cyp4b1, Clec2g, Zfand6, Nme5, Rpgrip1l, Ropn1, Tecr, Ccs, Ext2, Myo1h, Rims1, Yae1d1, Gm3127, Usf2, Brd8dc, Cbfa2t2, Pwwp3a",84.75,high
26.0-28.0 kDa,26.0,28.0,1459,2,34,13,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,"Tbp, Vdac2","Akt1s1, Akt2, Bcl2, Bcl2l1, Bcl2l12, Bcl7c, Casp12, Casp7, Ccn5, Ccnd3, Fosb, Mapk13, Mapk14, Mapk1ip1, Mapk4, Mdm1, Pik3c2b, Prkar1b, Prkx, Rasgrp2, Rasl11a, Rasl11b, Rassf3, Rassf7, Rbbp7, Rbck1, Rbm11, Rhov, Smad2, Smad3, Stat1, Tp53rkb","Ubl7, Cdc42bpb [AKT pathway], Mpig6b, Eefsec, Adgrg1, Top3b, Megf11, Mdfi, Lat, Malsu1 [Mitochondrial markers], Clns1a, Tmed4, Nat8f3, Gm1979, Rrm2, AI597479, Them4, Tmem147",90.75,high
28.0-30.0 kDa,28.0,30.0,1290,5,40,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway,"Actb, Gapdh, Pcna, Tbp, Vdac1","Aktip, Casp14, Ccna1, Ccnd3, Ccnq, Cdk4, Cdk5, Cdk8, Fosl1, Hif1a, Map3k1, Mapk10, Mapk13, Nfkb1, Pik3ip1, Ppard, Ppargc1a, Prkag2, Prkag3, Prkar1b, Prkar2b, Prkca, Rasl12, Rbbp8, Rbfox2, Rbm12, Rbm33, Rbm5, Rbmx, Rbp4, Rell1, Rhobtb3, Rhod, Rhou, Rhox5, Smad7, Tgfbrap1","Krtap4-27, Crybb1, Mff [Mitochondrial markers], Kcnj11, Vps11, Pdyn, Ncor1, , Hoxb9, Cecr2 [Histone family], Pdc, Cdk4 [Cell-cycle CDK/cyclin], Slit2, Coro1b, Fubp3, Rpl8, Pik3ip1 [Actin family], Hdhd3",115.5,high
30.0-32.0 kDa,30.0,32.0,1101,2,24,13,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,Vdac2,"Akt1s1, Casp3, Casp6, Ccn2, Ccnb1ip1, Ccnc, Fosb, Map3k10, Mapk13, Mapk3, Prkab1, Prkab2, Prkn, Rasd1, Rasd2, Rbfox1, Rbm39, Rbm7, Rell2, Rhox7a, Rock2, Tgfbr3l","Svs3b, Snai2, Arhgap36, Eif4a3l1, Ppip5k1, Pdcd2l, Fbxw13, Chid1, Gm9758, Rchy1, Fitm2, Mapre1, 2610028H24Rik, Foxr1, 1700012B07Rik, Ankrd55, Mtmr11, Mmp7",75.75,high
32.0-34.0 kDa,32.0,34.0,1067,2,20,11,AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Actb, Vdac1","Aktip, Ccna2, Ccnc, Ccnd1, Ccnd2, Ccnd3, Ccng1, Ccnh, Cdk10, Cdk4, Cdk5, Map2k6, Pik3c2b, Prkd3, Rbfox2, Rbm39, Rbm4b, Rbmx, Rell2","Zmat3, Jmjd6, Gjb1, C1qtnf1, Oser1, Dgkb, Nkx1-2, Ttpa, Fcho2, D17h6s53e, Sh2d6, Usf1, Nup85, Btbd19, Eci1 [Mitochondrial markers], Dnase1, Mrgprg, Ccser2",68.25,high
34.0-36.0 kDa,34.0,36.0,2298,3,25,12,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,"Gapdh, Rplp0, Tbp","Akt1s1, Casp7, Cdk1, Cdk20, Cdk3, Cdk5r1, Cdk7, Fosb, Fosl2, Jun, Junb, Jund, Mapk13, Mapk14, Mapk8, Mapkap1, Mdm4, Nfkbia, Nfkbid, Pik3r4, Prkra, Rassf5, Rbks, Rhox8","Or4b1, Cd276, Slc39a3, Nat1 [Lamin family], Pabpn1, C1qtnf2, Spry1, Tomm40l [Mitochondrial markers], Dhrs1, Or4c127, Smarca2, Fbh1, Ogn, Pex26, Or1j10, Ceacam12, Psmc3, Atad1 [Mitochondrial markers]",81.5,high
36.0-38.0 kDa,36.0,38.0,1168,0,17,10,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,,"Bcl2l14, Casp2, Ccn2, Ccnh, Cdk6, Cdkn1c, Map2k6, Nfkbib, Prkag1, Rasal2, Rassf2, Rassf4, Rbfox2, Rbms2, Rbmx2, Relch, Rhox7b","Vmn1r193, V1ra11, Ankrd1, Ica1, Or2aj6, Or5al5, Frzb, Or9k7, Prss32, Vmn1r84, Spdya, Kcmf1, Tas2r122, Or4a27, Vmn1r227, Septin12, Ilvbl, Or14j6",53.0,high
38.0-40.0 kDa,38.0,40.0,918,1,30,12,Actin family; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family,Gapdh,"Ccn3, Ccn6, Ccndbp1, Ccng2, Ccnh, Ccno, Ccny, Cdk2, Cdk20, Cdk5r2, Cdk7, Cdkl4, Jakmip1, Jun, Map2k3, Mapk3, Nfkbie, Ppard, Rassf1, Rassf6, Rassf7, Rbfa, Rbfox1, Rbm43, Rbm4b, Rela, Rho","Spata6l, Elavl2, Rcn3, Ttc3, Mapk3 [MAPK cascade], Taar8b, Nol4, Pax4, Ncoa4, Cobll1, Borcs6, Cts6, Opcml, Rnf167, Ptgr2, Rnf39, Gmpr2, Wdr45b [Actin family]",79.0,high
40.0-42.0 kDa,40.0,42.0,928,1,27,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,Actb,"Casp12, Ccn1, Ccn4, Ccnb1, Ccndbp1, Ccnyl1, Cdk10, Cdkl1, Fos, Hif1an, Mapk1, Mapk11, Mapk14, Pik3c2a, Prkaca, Prkacb, Prkx, Rassf7, Rbfox3, Rbm4, Rbm48, Rbms2, Rbmxl2, Tp53i13, Vegfa, Vegfd","Mbd4, Tead1, Tada2b, Ptgdr, Sstr5, Lhx2, Hsd17b7, Agbl4, Sp6, Plek2, Pofut1, Lgals9, Nans, Il10rb, Cxcr1, Lgals9, Gpr27, Rpf1",74.5,high
42.0-44.0 kDa,42.0,44.0,869,0,34,13,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway,,"Casp4, Ccnb1, Ccni, Ccnj, Ccnjl, Cdk9, Map2k1, Mapk12, Mapk13, Mapk3, Mapkapk3, Nfkbil1, Ppard, Prkar1a, Prkar1b, Prkar2a, Prkg1, Rbbp7, Rbfox1, Rbm33, Rbms1, Rbmx, Rbmxl1, Rbmy, Rbmyf1, Rbmyf2, Rbmyf6, Rbmyf9, Tp53, Vegfa","Zranb1, Ppp4r1, Actbl2 [Actin family], Marveld3, Acta2 [Actin family], Foxi3, Art3, Opn5, Actc1 [Actin family], Septin1, Syne4, Gna11, Ttll5 [Tubulin family], Rnf34, Yy2, Hsd3b3, Bend2, Fut9",80.75,high
44.0-46.0 kDa,44.0,46.0,803,0,20,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway,,"Casp1, Casp9, Ccnb2, Cdk5rap2, Cdk8, Map2k2, Map2k4, Mapk8, Mapkapk2, Pik3c2g, Prkar2a, Rbbp5, Rbm17, Rbm48, Rbms1, Tgfb1","Foxh1, Mtg2 [Mitochondrial markers], Mterf1b [Mitochondrial markers], Serbp1, Vsig1, Rptor, Amt [Mitochondrial markers], Ankfn1, Lhx3, Fnta, Clasp2, Npy1r, Vsig1, Mapk8 [MAPK cascade], Cipc [Actin family], Wnk1, Mettl14, Gm20509",59.0,high
46.0-48.0 kDa,46.0,48.0,840,1,36,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway,Calr,"Bcl2l13, Bcl3, Casp12, Ccna1, Ccna2, Ccne1, Ccne2, Foxo4, Gsk3b, Pik3r3, Prkar2b, Pten, Rasgef1c, Rassf5, Rbbp4, Rbbp7, Rbfox1, Rbfox2, Rbm22, Rbm34, Rbm39, Rbm41, Rbm42, Rbms3, Relt, Smad1, Smad7, Tgfb1i1, Tgfb2, Tgfb3, Tgfbr1, Vegfc","Sdc3, Serpina1a, Tgfb1i1, Apob, Ccdc71, Aadacl2fm2, Mppe1, Ncf1, Cers4, Etv6, Usp30, Nt5dc2, Evl, Slc17a8, Abraxas1, Pdk2 [Mitochondrial markers], Sec14l4, Spata6l",88.0,high
48.0-50.0 kDa,48.0,50.0,742,3,21,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway,"Tuba1c, Tubb2a, Tubb2b","Casp9, Ccnb1, Cdk15, Mapk10, Mapk8, Mapk9, Ppard, Prkag2, Rasgrp4, Rassf8, Rassf9, Rbm34, Rhot1, Smad2, Smad3, Smad9, Tgfbr1","Mapk10 [MAPK cascade], Smoc1, Dph1, Chst9, Prg4, Lipc, Cse1l, Tead4, Sbf1, Rnf150, Ccdc83, Kynu, Amdhd2, Kcnj16, Entr1, U2surp, Krt23, Dok3",75.5,high
50.0-52.0 kDa,50.0,52.0,738,3,22,12,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family,"Tuba1a, Tuba1b, Tubb3","Akt1, Akt2, Bcl6b, Casp2, Cdk14, Cdk18, Cdk19, Gsk3a, Map2k5, Map3k19, Nfkbid, Pik3c2a, Prkn, Rasgef1b, Rbm41, Rbm42, Rbpj, Srcap, Srcin1, Tgfb1i1, Tgfb2","Asb10, Serpina3f, Ccdc91, Rundc3a, Adss2, Zfp113, LOC102638047, Gm38431, Cmpk2 [Mitochondrial markers], Npnt, Cdc25c, Tuba8 [Tubulin family], Ikbkb, Eef1g, Nop58, Zfp36l2, Tom1l2, Errfi1",77.0,high
52.0-54.0 kDa,52.0,54.0,748,0,20,12,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family; p53 pathway,,"Cdk14, Cdk8, Foxo4, Map3k19, Map3k7, Map3k8, Mapk10, Pik3r1, Ppara, Prkag3, Rasgef1c, Rasgrp4, Rbm45, Rbm46, Smad1, Smad2, Smad5, Smad6","Chia, Serpinc1, Fezf1, Immt, Cpsf7, Retreg2, Htr7, Zfp874a, Gsdma3, Krtap16-1, Rmdn3, Fam161a, Agt, Ntrk2, Tekt4, Wrap73, Atg4c, Snx8",59.0,high
54.0-56.0 kDa,54.0,56.0,764,1,20,12,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family; p53 pathway,Atp5f1a,"Akt1, Akt2, Akt3, Casp8, Cdk16, Cdk17, Mapk10, Mapkapk5, Mdm2, Mdm4, Pik3r3, Pparg, Rasgef1a, Rasgef1b, Rasgrp1, Rbm46, Rbpj","Zfp810, Tmem200a, Etv4, Nab1, Ralgps2, Tmem161a, Pnliprp2, F10, Ltv1, Vmn2r3, Polr1e, Mapk10 [MAPK cascade], Vmn2r3, Pnma3, Krt24, Slc7a11, Scarb2, Fam114a2",64.0,high
56.0-58.0 kDa,56.0,58.0,754,2,19,14,AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; p53 pathway,"P4hb, Tfrc","Casp8, Cdk19, Cdk5rap3, Foxo6, Map3k19, Map3k7, Nfkb1, Pparg, Rasa1, Rasgef1a, Rassf10, Rbck1, Rbfox1, Rbm20, Rbm47, Rbpj, Rbpjl, Tgfbr1","Usp14, Creb5, Irf5, Klc3, Btk, Cyp2c70, Cyp2c66, LOC620551, Pramel4, Traf2, Gcm2, Slc18a1, Slc43a3, Antxr1, Nedd4, Rnf217, Cyp2t4, Gcm2",69.0,high
